PC1,PC2,PC3,frame,brightness,complexity
-3.8176335919623154,-2.9609256726849047,-1.7297913670765799,27,124.67134478878117,4.050897025071555
-3.4947555208632086,-3.1752594234823133,-1.6498854563461822,28,124.69128722299169,4.049346345014319
-3.6412237730973627,-2.1691661767373573,-1.197559412296352,29,124.63999740304709,4.044783517965848
-4.805185420949102,-1.7485015475041743,-0.8724314143416081,30,124.65933388157895,4.060983768233597
-3.695567328032823,-2.7451185297486775,-0.9275584756789712,31,124.64765300380887,4.059794081395794
-3.0999542716331554,-2.0401074818215834,-1.2454585979992796,32,124.64711738227147,4.066480171445289
-2.04574132178968,-3.4411498199776918,-0.751928153588647,33,124.65848987188366,4.076600352855965
-4.634237822545253,-2.2542580618606483,-1.8128752214209771,34,124.63474939404432,4.083939503878702
-4.331186247767191,-1.7800559487343721,-1.0575456567719463,35,124.65250605955679,4.082437939266033
-5.232423602389604,-2.6942155868692734,-1.128545410832316,36,124.6628722299169,4.080655300461515
-2.223546734846219,-2.5589739347781104,-1.3778608948796116,37,124.67207518178671,4.099077381330947
-3.1757999503094303,-2.6882106606595393,-0.9241515331963559,38,124.67063603704986,4.102699696216381
-4.848183196503057,-1.5126963685705983,-1.6582509817056135,39,124.66014542936288,4.1080604800097555
-4.303550327621428,-1.6990925554582827,-0.36263864559038295,40,124.68722407375347,4.105554209046776
-3.7291386039019763,-1.890790363037826,-0.7851580002076609,41,124.68563885041551,4.105664211121603
-3.0013277320455494,-2.766359383005635,-1.119981576290782,42,124.66980284799169,4.126963587701828
-1.961538993138977,-1.193790587571308,-0.9199638478647734,43,124.66817434210526,4.109664270863088
-1.0049507022750126,-2.5017394833682793,-1.9446135254544454,44,124.65231128808864,4.114212378005618
-0.8948366231667467,-2.9678289200827814,0.4685831108517985,45,124.65490283067867,4.129299703425878
-0.5961896553252108,-2.9392556017729414,-0.25086615466667983,46,124.65256557306094,4.137847345958312
-3.088990076653854,-2.4209238506495483,-0.6986720161174027,47,124.65901467278394,4.136498708344048
-1.398716851164133,-2.681917505188008,-0.6947879663303981,48,124.66130323753463,4.143247266278413
-1.8551673461868405,-2.641122207181347,-0.8101497034621437,49,124.63823363919667,4.154592820161517
-2.204438951185472,-2.631928489031731,-1.3839475372430436,50,124.64790728878117,4.153468724055342
-2.115182391636887,-2.157942143492588,-0.9071589123075905,51,124.64245368767313,4.161684782086986
-1.960639075295532,-3.054773878594646,-1.2175399982950397,52,124.63353748268698,4.160405894841956
-1.2034900941170386,-3.03685823111759,-1.4362327331436793,53,124.64603531855956,4.176118110687881
-4.218192001421053,-2.228114378547212,-0.22262722279559058,54,124.67233487707756,4.181709266143579
-3.2441970826327293,-1.87060723811917,-0.19967054344709806,55,124.69304016620498,4.173052168304022
-4.007723667314992,-2.056839872417795,-0.6091891542482204,56,124.68669386253463,4.174338105504209
-3.8526429725754165,-1.1695115397602736,0.3600469015237719,57,124.70251904432133,4.1412217279911925
-2.9724004973453124,-2.1278221488064415,-1.1782081794355508,58,124.72618918801939,4.035981402275913
-3.8636487288520662,-1.7618454187285282,-0.2200922856082746,59,124.7638450051939,3.8658429997543946
-4.7992561281830515,-2.20693506936099,-1.076704770204438,60,124.708075441482,3.752094103538542
-4.126381976037821,-1.4265219344460125,-0.5005941693284934,61,124.64863227146814,3.68642991632492
-3.737426191351094,-1.7553238733345,-0.695625031960165,62,124.64898394217451,3.6847191207073813
-2.7782503817724233,-2.074663678505123,-0.3557296133048951,63,124.60323969875347,3.715123048889166
-2.9812560367766903,-2.354046101011142,-0.7778314401502766,64,124.87997208275624,3.876911168252712
-2.0815208101719307,-0.7682182542885467,-0.1551310890705295,65,124.85489525623268,3.995627883517039
1.1810237086513033,0.07944950139248588,-0.650472097385193,66,124.78702280990305,3.9525369641294867
2.04809218950284,1.7992826413457879,-1.1555948830461236,67,125.00124978358726,3.961281154999332
1.2801069039633857,2.422657536449682,-1.5095026320488945,68,125.01756189404432,3.9644682055184117
-1.459484199983022,3.538721936801486,-0.8905355614144905,69,125.15219226108033,3.894495440812805
1.0047298581614512,5.9132002415337315,-1.9767409267747318,70,125.02412461045706,3.628415435671828
-4.426575464845108,2.80043280952783,-0.15087356640888866,71,124.53299753289474,3.4913744110045783
-5.080884506413583,1.182230486603117,-0.06505278196654775,72,124.02546095914127,3.179682898313164
-4.543611094809033,1.3117925839910327,-0.7805231129429449,73,123.91174147333795,3.1592773485615635
-4.491571836939483,2.092508982250004,-0.28302034642613266,74,123.92764780990305,3.1625870993765623
-3.9952173719072337,2.564270711236585,-1.2227442769600316,75,123.97265625,3.2103786577278313
-4.369878849017751,3.0345432264464813,-0.3144320008899847,76,124.25117944944598,3.197829513324834
-3.891028071753834,4.578580221135496,-0.29397408635784655,77,124.12985305574792,3.2395762980075036
-4.499671289653736,4.1080502735543725,-0.6310903915705854,78,124.16545295186981,3.296444112040619
-2.6145421437287952,4.49323806921691,-1.3739444722456844,79,124.25195853531856,3.3930277613622453
-0.24944348057123072,3.4027010605788806,-1.4411176418052074,80,124.24045619806094,3.4043849326864986
0.6471477205788987,1.4704179736462957,-1.9357433489382248,81,124.25749329120498,3.4172173864835966
1.1161892502123545,1.425338377027818,-0.5459089370805059,82,124.2512443732687,3.4229012403703494
0.39257839624755775,1.85938038897576,-0.8808335597197535,83,124.27752229051247,3.4664364419374807
-0.038996956654429336,-0.3851324852981951,-0.7939911935263733,84,124.41727622922437,3.510348398804876
0.22636500093573556,1.6209303284867902,-1.0748554779768944,85,124.50341932132964,3.568568949072773
-0.8943947931043761,-0.24603953435108164,-0.7167213425525097,86,124.50538326696676,3.570441295219042
0.2245226474824663,-0.10862475574781047,-0.9241225005631506,87,124.52368096433518,3.586222166114835
1.6778795750647373,-1.3903119960436383,-1.6667532052556915,88,124.49791702735457,3.6346295381384506
-0.4124531324216103,-1.1149853374216305,-2.159658005387725,89,124.49010993767313,3.6926206434876905
-1.2782287084983552,-1.5851235185794161,0.04372714952371535,90,124.51890906336565,3.7661709991956536
2.2421131092953144,-2.4754464957382476,-1.561992514072054,91,124.4891090287396,3.824120748995098
1.1339524854154073,-4.729581705168397,0.8676636039506401,92,124.4844020515928,3.833144189488859
1.671586119381729,-4.55126270531953,0.6690666531673901,93,124.51229224376732,3.8310030298182545
-1.4834883429915096,-1.5143812221122008,-0.03961566299788445,94,124.52168455678671,3.8532492352304337
-4.367477042431662,-2.161905361529238,-0.4972830140474408,95,124.51505691655125,3.876597752576251
-3.8634361069258856,-2.690005123149355,-1.2205640773334603,96,124.53027073234072,3.922756337518051
-3.08243658439609,-3.1388341897406593,-0.4650148613373056,97,124.56538369979225,3.9789255118166826
-2.8743641636243082,-2.2959231874221566,-0.9663548266357291,98,124.56997164993075,3.983532529040832
-3.812549150398751,-1.19216281014139,-1.815012581789861,99,124.56931159106648,4.022613201719966
-4.0433373858479325,-1.4937429362231074,-0.5022762539002187,100,124.52501731301939,4.084149118923805
-4.4814479517220756,-1.6924835181215843,-1.5141147543910767,101,124.54229787049861,4.117534049157776
-4.007043935362096,-1.9118922887783552,-1.6162162316699313,102,124.52135452735457,4.150349125347125
-5.815900805138007,-1.6549560118210398,-1.2562782094276017,103,124.53148264369806,4.167508644033466
-5.067564924725296,-1.9673084955022566,-0.31419519900642595,104,124.5238649151662,4.1726383780202205
-5.42393796174748,-0.28100928840309264,-0.21126375817834034,105,124.64888114612188,4.189123973879899
-6.005495626053241,-0.563285121184835,0.2145285627505179,106,124.56881384175901,4.217312650214345
-4.946708403407732,-1.2626989173688112,-1.2394252191661697,107,124.61229657202216,4.237713007213119
-4.508143945752137,0.1589724194133608,-0.8710200866043956,108,124.5511166897507,4.2552017475038
-4.459732532277626,-0.5012196755817286,-0.15960375301202745,109,124.5514629501385,4.25820931803944
-4.958733254287065,-1.5593777013419667,-0.5545215396227187,110,124.54286595394737,4.259569527368038
-5.118534726597645,-0.32658742036064,-1.4874359357004194,111,124.5898166984072,4.252695537848371
-4.60799886257983,-0.5610064281748158,-0.09164509909389006,112,124.6225112534626,4.252998801925831
-4.299252880512902,-0.8772598826141649,-1.0194579779076758,113,124.62080159279779,4.236004939016527
-5.099382819571586,-0.7674174795607318,-0.4916952002886595,114,124.61008916204986,4.2346084075178485
-5.141061908417593,-1.6020436585670024,-0.6332610434797629,115,124.5945399065097,4.224541598624703
-5.1166914659975085,-1.098131624505368,0.03020649790229022,116,124.59849484937673,4.22736098289975
-4.868941332032055,-0.38490440290410477,0.15140150661980808,117,124.60052912915512,4.214868925279888
-5.007343180082983,-1.4361665862761641,-0.2838738438435728,118,124.62890083968144,4.210874443414353
-4.70577556528557,-1.1165254985540678,-0.10494137993012632,119,124.59898718836565,4.222790598761772
-4.551297786382167,-0.5283603093216671,-0.24187941009910116,120,124.56956587603878,4.343424791610433
-4.558387096954455,-1.581616751936925,-0.11403237964782573,121,124.59044429536011,4.308067787241167
-5.361922897376895,-0.8893364407193729,-1.000655967657756,122,124.59883569944598,4.302725704225013
-4.777290404348447,-0.20954952905717056,-0.4587702691625032,123,124.59241906163435,4.292014070235535
-3.7128535177321487,-0.7304185198021808,-0.2825399298412742,124,124.61687911184211,4.2610776739489475
-3.84770796184526,-0.44263382412425945,-0.38061532239167417,125,124.64599203601108,4.239283214344909
-4.482814430297793,-0.06005969238550543,-1.258864180345179,126,124.64525082236842,4.209791996111609
-4.926009278839912,-0.8288387703214807,-0.35522681864759786,127,124.5934686634349,4.168501826046218
-4.771008365231643,-0.731137808451951,-0.30291085820136077,128,124.59679600934903,4.168169606853216
-4.843655602165751,-0.957721111082447,-0.707756740340173,129,124.67429341239612,4.0817083659045075
-5.074175538468582,-1.0811512123850044,-0.344287771943366,130,124.66372164993075,4.044549854823781
-5.480615830151223,-0.7857540877768795,-0.8696526903892763,131,124.61889175034626,3.959810997146028
-5.077755652793685,-0.564061391455802,-0.9486310746235463,132,124.58621342624653,3.934950595484122
-5.0257820686601775,-0.9860913393243195,-0.14827777305305748,133,124.59788889369806,3.8280533876257046
-4.766621667237326,-0.9081663808207563,-0.7404807786958665,134,124.59498896295014,3.828344284387777
-4.991857130431045,-0.39736987847215366,-0.16364012260792507,135,124.63539863227147,3.7925029190215622
-4.279443000861391,-1.5570523209455998,-0.9504761653772441,136,124.66433301592798,3.7693683382435785
-3.1739862070657483,0.20225061916091897,-0.4441010554242096,137,124.65811655990305,3.742976590753952
-0.977478426154,0.7438107914188621,-1.2839797874491474,138,124.50137422091413,3.7902530543803175
-0.43994859537215636,-0.23984151015911553,-0.07554150261562176,139,124.50848878981995,3.792160288988158
-0.16168991480860873,1.6252127207663918,-0.1016865099668032,140,124.50491797957064,3.794677897895584
-0.9208051829052151,1.051916453304019,-1.2959809679470238,141,124.38194684903047,3.6850362367673304
-1.654737670559528,0.5683678461077888,-2.395247180159723,142,124.44171463815789,3.641362302202272
-1.681018161572387,1.9320977109997426,-0.08228619445821433,143,124.46708903220221,3.5562102733013545
1.229683334005456,4.1717560272292245,-0.45720847675266846,144,124.49404323926593,3.511165119006415
3.8087106228596035,5.890050270711284,-1.4220405937613965,145,124.70189685768698,3.626804859314758
3.3676755867459423,3.9498831124999865,-0.4467014283962595,146,124.69649735976455,3.6293578548632404
6.121156817687559,4.912173625187414,-2.0371239066191156,147,125.06828904085873,3.705540793603969
4.975621948667882,5.465538392659152,-1.0277342251540902,148,125.19976519217451,3.4238435956665425
-0.2601144687098726,6.68468178343985,-1.3894669064350365,149,125.02850155817174,3.13785867009449
-1.858110715402333,4.956926418823584,-0.628700309256476,150,125.05596433518005,3.1491403541909686
-1.644923804006919,5.5717721734736765,-1.0770604690286805,151,125.13929947195291,3.2484391905403367
-1.1362401602277103,5.000343550920263,-0.5920880230079095,152,125.14342213469529,3.2482148240925013
3.783189711210824,6.050802705929975,-3.129136951877007,153,125.17702021295014,3.0866241886357937
7.742610285164717,6.8096480331728,-5.0204171156443405,154,125.18804103185596,2.9273255189199068
0.4537569344413195,7.590934939444225,-1.343409852233246,155,125.30791746018005,2.7367454528125053
-3.162246060590599,3.8928483385466137,0.7041166783253342,156,125.46862556267313,2.796428607329745
-4.11813760721678,2.5772521222601377,-0.3088369034381604,157,125.5253635734072,2.9981642644238415
-4.636089445746814,2.172219320304087,-0.03180009901897332,158,125.51422913781164,3.002385798232484
-3.972071906345497,1.907812817522552,0.9307479793121926,159,125.57015019044321,3.2596102554546964
-2.4063672531557097,2.4518891585017357,0.4895797678330071,160,125.56389586218836,3.546695582090566
-2.9009527893767544,2.3526408067577114,0.24474973203794897,161,125.53464226973684,3.720098821574471
-2.809239063951226,3.408240482374966,0.6064078423699621,162,125.5484277614266,3.781548865760644
-1.6344226103163193,3.858633682024897,-0.4300314969512162,163,125.5433961651662,3.7941595363330447
-2.2676883909593477,4.586375348301168,0.02524050519295975,164,125.55252337257618,3.7985548320910145
-2.739121955182963,5.591528373357,-1.4459369928223142,165,125.53200203427978,3.8566846446402425
-2.3108428657434024,5.318941325672948,-0.26275198940415934,166,125.57764889196676,3.8985803461868644
-2.1081516980011235,6.346565967213482,-0.7573908378814552,167,125.583075441482,3.9923464404886446
0.8942133725820567,5.120407825807846,0.43091416479955114,168,125.61384933344875,4.018490349306089
1.2055302514488917,4.364389866077351,0.36086341177879727,169,125.61380064058172,4.028739405327946
-0.1903037392686635,2.2727228862709974,0.424228832605299,170,125.61842646295014,4.031263931526964
1.6545664460874678,2.9695169523386116,-0.8260750090076495,171,125.64448796745152,4.0966703043623545
1.3136341160499534,2.357497832956277,-1.084376894906248,172,125.6471660751385,4.155740900728828
-0.4573575993444233,2.0515541449321164,-0.9917854906433604,173,125.76747532894737,4.2286700273484765
1.799104946685722,3.2107315682835194,0.09446242055949769,174,125.87306851627424,4.2114562682256045
5.111404703607224,3.1968884287695745,-0.018217976145520884,175,126.0232102666205,4.193953873684126
0.4619780989031136,2.484860928028495,-0.28505707996772495,176,126.03897593490305,4.197917421657789
-1.283854782431392,1.817535960229599,-1.060048292681088,177,126.17077129501385,4.109987568327215
-0.9054837610624816,1.9821940616698084,0.31704429741006696,178,126.30410318559557,4.019369545409622
-3.457225768017309,1.837229923088545,-1.0194678488394986,179,126.45454791378117,3.9593487978616615
-2.7157542614632804,1.4578846319726468,-1.4737604795236225,180,126.48834617382272,4.0073145417393325
-2.6998261515754685,2.2645711344004504,-2.1852056965146462,181,126.51326610110803,4.096183458691812
-3.766868097131849,1.9425811113183225,-1.2305712781601275,182,126.49317217797784,4.097767597917782
-3.446317204766503,1.9848552149279368,-1.1294157514324008,183,126.49560682132964,4.237595532932081
-0.8172058153311811,3.316924212107469,-0.9585926112927348,184,126.50277008310249,4.058667062435934
-2.9189775923800987,4.103158408053604,-1.0152424950495291,185,126.49111625692521,4.017667804262816
-2.4382001686788755,2.0440427188174626,-1.2255058956694111,186,126.46891230955679,3.491039062823992
-4.050887509299202,3.4132101185441863,-0.9110783038442941,187,126.50410643178671,3.0718254731951853
-4.604321574711198,1.6753292331608043,-0.33068356761159373,188,126.48610630193906,3.0752489306161066
-4.759236046142687,2.4235082995461044,-1.0275817258651594,189,126.50583773372576,3.1093793507108423
-2.323458321641202,3.090274944181613,-0.5006050099063327,190,126.5023156163435,3.524833334671009
-3.7934946368005504,2.726714997050247,-1.0778564396495152,191,126.47327843663435,3.582433354599264
-3.1311026293666013,3.6224447801606883,-0.47810836266398077,192,126.43451350415512,3.9987564384660224
-2.9269554402097766,5.507584416325849,-0.5564112553020278,193,126.50265646641274,3.9942114949794933
-3.8632714472273335,3.0171044142774193,0.1285207959693696,194,126.51198385560942,3.999099530990816
-0.6080658828737787,5.4318951672146705,-0.7103970856384579,195,126.50525882963989,3.8290224319559267
5.315070501683809,8.145889455752977,-0.557871502345308,196,126.47960850934903,4.179183380790897
-0.9138078040874741,5.840551209415775,0.26784563644887904,197,126.48630648372576,4.178520390583787
-0.4629231540539593,3.8381309678106788,0.4772384468197621,198,126.48770234591413,4.253835945273491
3.0208758479564546,4.30118410680629,-0.7874338099854563,199,126.51132379674515,4.264904968080842
-0.6888938521517594,1.3512802149003647,-0.31096291716260316,200,126.51651229224376,4.262277059423803
-2.549034458012677,1.7197080491811674,-0.040516690825347985,201,126.51627423822714,4.525575989631062
-0.03971944413188056,1.6612378203710747,-0.10052253991964785,202,126.52449792243767,4.527727885150491
-3.4910397767758727,0.30353802658829443,0.25084478061318327,203,126.5027430315097,4.57504977891612
-2.5816742139958526,-0.47887322948643885,-0.8661193118415479,204,126.49034799168975,4.74571987306046
-2.2815159549292283,1.335086048286888,0.48669158592501044,205,126.51746450831025,4.814200175761294
-1.0848110556616628,1.6424386487989744,-0.6116875406818966,206,126.49823623614958,4.823211129618314
-1.841822272761063,1.5011594590146964,0.08498314453499553,207,126.49118118074792,4.774493601612333
-3.252258659647526,0.572955008266777,-1.3101578125278137,208,126.54222212603878,4.755212592609891
-3.3409632028992218,0.8004952008073675,-0.728135487948813,209,126.5480923216759,4.683865537103138
-3.7406618728192873,0.6315763482822636,-0.4311205878111841,210,126.5197584833795,4.6342122795164205
-3.478009949420571,1.408325052993037,0.29897845052446054,211,126.5285069684903,4.575916596732041
-4.083270999690805,1.509986620170512,-0.5277187058229488,212,126.49785751385042,4.596104906631318
-3.6280749483095316,1.8614170008381794,-0.7953480460253288,213,126.51207042070637,4.540806179194239
-3.152313294629011,1.3457130057099222,-0.7611350760038418,214,126.50683864265928,4.439726439212318
-3.443451918836762,1.9177006226029292,-0.6615571503540478,215,126.50840222472299,4.341666274669062
-3.768875580810141,1.3816060623033783,0.07543227730778265,216,126.49296117555402,4.248241839711014
-3.540451747844165,1.9296577434644597,-0.31143928421306977,217,126.56449099722991,4.17963123612311
-3.853755480186836,1.5992878899354686,-0.11029648332531128,218,126.53410664819944,4.190348769214006
-4.257520183310889,1.877312780232882,0.35232768423461747,219,126.50449597472299,4.0991377433467555
-2.3421976341699238,2.8810082570022497,0.07699976461935679,220,126.49988097299169,4.026642241695276
-2.2676472550938467,3.8675732372853635,-0.41767805298052635,221,126.47337582236842,4.037171890277028
-2.9482899665479394,2.1529186761509758,0.43298948456344544,222,126.49719204466759,4.018557027438832
-4.1130451485462896,2.4453041136722637,0.7080176165456208,223,126.47338664300554,4.042861832102492
-3.8851971033302775,2.607432517131847,-0.06621131333384676,224,126.4531520515928,4.048267813873501
-3.8364067230730687,1.7457123751770114,-0.23074107513818617,225,126.50127683518005,4.027998903408006
-2.791923974713454,2.1434507849824915,-0.6760743433328541,226,126.48558150103878,4.068884813719492
-2.4547966284020473,2.0847566251500123,0.23024028931056567,227,126.4577941049169,4.080380083190815
-3.11389792988579,2.4174381009992536,0.003171761643907265,228,126.47192585699446,4.122534378804512
-0.980227711591235,2.3745056312771045,0.043629442419861324,229,126.47738486842105,4.201947143781508
-1.674747474039443,3.7028470853560034,-0.8485415917330238,230,126.46294472818559,4.213604816565984
-1.305424707514863,3.7107112934247817,-0.4598207649704657,231,126.49052112188366,4.178654767126797
0.18722627120886356,3.2634699470651944,-0.49256305717651155,232,126.47987361495845,4.211194743097731
-2.9166512239985423,2.4681560089998533,-0.3469108597391321,233,126.45766966759003,4.2387297137103825
-1.0907037564317108,3.5599616627029014,-0.28108135789646427,234,126.47271035318559,4.246701622367791
-0.5891970070828613,2.9867979102985247,-0.16602847501862183,235,126.44650818040166,4.1593041129033175
-1.034669654395039,3.5964705690257652,-0.9646518229763089,236,126.4487372316482,4.166411874642092
-0.07637610416790655,3.463018777155833,-0.28797429554533704,237,126.47859136945983,4.127912615112059
-0.7331011889793503,2.881272543902346,-0.899744550138083,238,126.47008093836565,4.034291658588577
-1.8990654235226063,2.1341653646073553,-0.25986484398331794,239,126.40952324272853,4.0163017093815165
-1.8207335066871835,2.107640034733255,0.15794280681249193,240,126.54289841585873,4.070710824005969
-1.9489297609883316,1.8100761132114405,-0.050879167217166545,241,126.47451198926593,4.031552158237189
-0.5016700733814623,2.872074815905426,-1.5309795857675887,242,126.47836413608033,4.035095306398365
-0.5325910731099152,3.2993311244994286,-0.6080471008933287,243,126.44790945290859,4.010892824084388
-2.8118276081706974,1.4798841664119036,-1.435480839297903,244,126.44721693213296,3.9165510063820657
-1.2169232685630373,2.9091624957157465,-1.6107108502182652,245,126.42922762292244,3.817484638547124
-0.8099639384808042,2.8729180676428854,-1.0310949998412426,246,126.3896078601108,3.7613805534990883
-0.8656136562226739,1.7146542260340214,-0.5487149586143558,247,126.37175921918282,3.7163524204283975
-0.38809961468136367,3.2727482527795337,-1.8684560118869793,248,126.33088967278394,3.718736681316926
-2.5414315231322835,1.5115377209251988,-1.0975699339237361,249,126.42976324445983,3.6642050127858594
-0.9612837466561069,2.551098578346177,-1.1206074726542032,250,126.42434210526316,3.587683951450596
-2.385680167597882,3.1104072614826324,-1.2214122666370777,251,126.44162266274238,3.4995315664682627
1.170565180246153,4.652772734592693,-0.18456953091510964,252,126.41602644563712,3.4695314826525037
-1.3338509846163955,1.3255884862773097,-1.5436826578947545,253,126.43271186807479,3.4760344032156367
-0.5544934886983303,2.4748336612044275,-2.4877077742591953,254,126.44186071675901,3.4816038039872854
-2.874305058325661,1.8019677328340744,-0.6801602609642676,255,126.41954856301939,3.47448019538518
-1.166720774857079,2.5705106243158267,-1.2644659041368234,256,126.43522225588643,3.532816828012151
-2.9327291105776876,1.4021154501897182,-1.3962380349235781,257,126.44306721779779,3.541602898992844
-2.5218810902959703,1.2769547416910254,-0.9545726062271341,258,126.40550337603878,3.5898301991623054
-1.2569864009785903,1.6820314952553284,-0.4557702573007888,259,126.39601367728532,3.647238443329011
-1.72261861756953,1.592445262308832,-0.7198517401381228,260,126.403252683518,3.6576292470438614
-3.1741354019324963,1.0919755153332964,-0.27401281531576355,261,126.41297502596953,3.698550462425054
-0.05662351500976105,1.4021737770792184,-1.8619553103595785,262,126.39890819771468,3.7630931916084656
0.4504642774956717,2.985050610615345,-1.5241987468946252,263,126.4072671398892,3.769823083083133
-0.2023315866772121,1.1474634828820975,-1.604076044012434,264,126.42395256232687,3.7821901398447397
-0.677802040980828,1.018761598029817,-0.8989546379742411,265,126.4001363400277,3.8311800682075163
-1.6967356896158565,1.7012214513645019,-0.775984807338753,266,126.3882444598338,3.8416994428906315
-1.2928604054585926,1.0304491316300055,-0.2548114554790188,267,126.40398307652355,3.773826174556466
0.5665099706590172,1.8914816653962883,-0.6926049703363347,268,126.38837430747922,3.7363936057211466
-1.1523794976697606,1.327190674494025,-0.274170001364253,269,126.39629501385042,3.6520973058242756
-0.2946878786583716,1.4632750878734286,0.3086543567506454,270,126.37518936114958,3.6574083911413755
0.0015586862772483253,1.732162441663082,-0.28956644381510965,271,126.38759522160665,3.6170606260695757
0.35440830387274697,1.2839670815920667,-0.5963920440532898,272,126.39428778566482,3.621916771633466
-1.3821674879457517,1.480360906538719,-1.8889190385133157,273,126.42963339681441,3.593179493580898
-0.9880100680211207,1.7011827254374332,-2.061889648975383,274,126.4208578601108,3.557079959443454
-1.4174112301575408,1.4709774813547025,-1.7299440601318572,275,126.38079986149584,3.5429415436192526
0.7416570098787696,2.2568386699009815,-1.317817134482349,276,126.40419407894737,3.553628755794989
0.2106676827320382,1.918554965894572,-1.523957588583436,277,126.39383331890582,3.585269282112359
-0.8979725840068922,1.948685036263858,-1.3775011022353723,278,126.38990542763158,3.595410329262517
0.29811170506191664,1.6747494639860738,-2.3110477009672095,279,126.41103813192521,3.623790675742868
2.014222490488654,2.4109570231878235,-1.2906953563782988,280,126.3799233898892,3.6250740043937038
-1.3787811036995001,0.1327037084607253,-1.6142995223655552,281,126.41150341932133,3.6219259726020057
-0.20521093646184083,1.6752504629546126,-2.063081026750022,282,126.41447909452909,3.65303265071258
-0.08154039328242639,0.136088174175856,-1.7867310577763709,283,126.38998117209141,3.6944921305258576
-0.4700633106649268,0.9841932974898073,-1.9618707738500754,284,126.40732665339335,3.693068584364539
0.4503021999135272,0.4836914323461637,-1.536347513684701,285,126.36582409972299,3.7397618804649353
0.8344463214690171,0.5021875125671693,-1.7801753796700421,286,126.38871515754848,3.767055262146974
-0.5599915266668041,0.16195188467540217,-1.1518335902578882,287,126.3811948147507,3.778584018096568
1.0889915244778494,-0.5823100745291103,-2.4324134777672226,288,126.35794126558172,3.794830454468214
1.6106052672488802,-0.5983022657178602,-2.5240551060414447,289,126.37163478185596,3.8849767450316888
-1.2985584792452527,-0.05110090043391656,-1.410382653115104,290,126.3570864352493,3.8929692190287373
2.0405129086331453,-0.19463920674036472,-2.210049837689169,291,126.37902527700831,3.9276903009145268
0.3274116425482134,-0.0866956607296362,-2.2681878902196178,292,126.34766166031856,3.9545710031094337
-0.3405434161134987,-0.7822965763606075,-1.7313706739281376,293,126.36030016447368,4.005854191709746
1.9512282500912392,-1.274832831706925,-1.9166587869153762,294,126.35523069598338,4.039204645583337
1.7778265400913902,-1.9436530418659652,-2.098363589132946,295,126.35345611149584,4.043751945862945
0.16804646533032966,-1.4006666806014005,-2.098005148073709,296,126.34720719355956,4.046598936614409
-1.374828892253387,-1.7316902630365953,-1.6845724808880682,297,126.31921420533241,4.010084296505335
-1.0131071765588366,-0.9630267560851232,-2.4104422306425866,298,126.29126449965374,3.9869063938374247
-1.2084617431138318,0.5465856405367366,-1.6779415617532851,299,126.33932976973684,3.9658617625253476
