frame,UMAP_1,UMAP_2,UMAP_3,region,n_units
81.0,15.946487,5.7491717,-4.8606844,VISp,52
82.0,16.083824,5.7757306,-5.0167923,VISp,52
83.0,16.153551,5.793939,-5.1247387,VISp,52
84.0,16.02122,5.8165436,-5.0263963,VISp,52
85.0,15.986211,5.99564,-5.1266155,VISp,52
86.0,15.965766,6.100198,-5.2281666,VISp,52
87.0,15.00788,5.831009,-5.2859173,VISp,52
88.0,15.690361,6.4354005,-5.2962093,VISp,52
89.0,15.8018055,6.862513,-5.6708345,VISp,52
90.0,15.8929205,7.059051,-5.846285,VISp,52
91.0,15.713093,6.7715263,-5.6356897,VISp,52
92.0,15.836201,7.1863365,-5.87062,VISp,52
93.0,15.8425865,7.106641,-5.844228,VISp,52
94.0,15.937452,6.8982263,-5.766876,VISp,52
95.0,17.346256,7.3251,-6.518714,VISp,52
96.0,17.283861,7.323348,-6.5196357,VISp,52
97.0,17.289078,7.3165913,-6.5135765,VISp,52
98.0,17.402588,7.2577066,-6.5488296,VISp,52
99.0,17.503176,7.224729,-6.6140003,VISp,52
100.0,17.518883,7.2296095,-6.6352673,VISp,52
101.0,17.514063,7.215092,-6.6362123,VISp,52
102.0,17.401659,7.2493625,-6.5556235,VISp,52
103.0,17.59399,7.110063,-6.606051,VISp,52
104.0,17.464083,7.145565,-6.614679,VISp,52
105.0,17.797312,6.8729944,-6.4899254,VISp,52
106.0,17.571384,6.890066,-6.6884284,VISp,52
107.0,17.572647,7.0219264,-6.622513,VISp,52
108.0,17.670187,6.842156,-6.67597,VISp,52
109.0,17.37206,6.8389635,-6.6499124,VISp,52
110.0,17.399492,6.8650827,-6.5680227,VISp,52
111.0,17.550907,7.1188793,-6.62833,VISp,52
112.0,17.732298,6.663168,-6.585458,VISp,52
113.0,17.723022,6.719839,-6.5723977,VISp,52
114.0,17.640516,6.9748745,-6.549575,VISp,52
115.0,17.383629,6.7751765,-6.5492697,VISp,52
116.0,17.80641,6.557367,-6.505163,VISp,52
117.0,17.903582,6.4580135,-6.30196,VISp,52
118.0,17.539238,6.694148,-6.385132,VISp,52
119.0,17.647955,6.5301623,-6.4853034,VISp,52
120.0,17.63068,6.457942,-6.452884,VISp,52
121.0,17.453814,6.6080937,-6.436972,VISp,52
122.0,17.520308,6.8570313,-6.472394,VISp,52
123.0,17.850351,6.013755,-6.4424853,VISp,52
124.0,17.86712,6.3074064,-6.494046,VISp,52
125.0,17.725157,6.4385567,-6.4317465,VISp,52
126.0,17.786554,6.474562,-6.540544,VISp,52
127.0,17.610748,6.386951,-6.5486236,VISp,52
128.0,17.760468,6.4711432,-6.4830537,VISp,52
129.0,17.677835,6.3096633,-6.4744616,VISp,52
130.0,17.715794,6.390444,-6.4133797,VISp,52
131.0,17.743532,6.2095413,-6.4791217,VISp,52
132.0,17.686062,6.562742,-6.655826,VISp,52
133.0,17.624653,6.646374,-6.607817,VISp,52
134.0,17.529999,6.285176,-6.437786,VISp,52
135.0,17.804924,6.487347,-6.4877977,VISp,52
136.0,17.46511,6.4809794,-6.508274,VISp,52
137.0,17.22934,5.974926,-6.426676,VISp,52
138.0,16.54496,5.249446,-6.394158,VISp,52
139.0,16.387203,5.3116612,-6.4083185,VISp,52
140.0,16.468283,5.08797,-6.3684845,VISp,52
141.0,16.55385,5.2778783,-6.232903,VISp,52
142.0,16.997044,5.689833,-6.218466,VISp,52
143.0,17.21406,4.7426043,-6.336579,VISp,52
144.0,16.530584,4.9863005,-6.4289274,VISp,52
145.0,16.731161,4.239592,-6.6614738,VISp,52
146.0,16.021608,4.62175,-5.7106547,VISp,52
147.0,14.716511,5.1224027,-4.829287,VISp,52
148.0,14.833797,5.1844125,-4.991142,VISp,52
149.0,17.943645,4.76298,-5.864239,VISp,52
150.0,17.92896,4.8033547,-5.8997135,VISp,52
151.0,17.444754,3.9629092,-6.1664677,VISp,52
152.0,18.008415,4.7049403,-5.8764696,VISp,52
153.0,14.574977,5.104251,-4.887587,VISp,52
154.0,14.718375,5.251908,-4.9893665,VISp,52
155.0,17.50142,4.4756937,-5.6061845,VISp,52
156.0,18.10252,4.7926245,-6.113644,VISp,52
157.0,17.995173,4.8004236,-6.535892,VISp,52
158.0,18.03806,5.013497,-6.3777666,VISp,52
159.0,18.092367,4.92418,-6.086873,VISp,52
160.0,17.750504,4.8826914,-6.4932275,VISp,52
161.0,18.246353,4.4868245,-6.079165,VISp,52
162.0,17.996767,4.8445067,-6.2202344,VISp,52
163.0,18.327461,3.9957867,-6.2694974,VISp,52
164.0,18.351368,3.9525626,-6.3729215,VISp,52
165.0,18.459532,3.8795824,-6.311988,VISp,52
166.0,18.423203,3.9060864,-6.34114,VISp,52
167.0,18.432598,3.8854835,-6.3159237,VISp,52
168.0,18.367565,3.8748596,-6.377503,VISp,52
169.0,17.287216,4.132999,-7.2596445,VISp,52
170.0,17.045229,4.161901,-7.104644,VISp,52
171.0,17.105518,4.233138,-7.2439227,VISp,52
172.0,16.094505,5.5509534,-5.2418413,VISp,52
173.0,17.13478,4.1391454,-7.269409,VISp,52
174.0,17.377346,4.0888314,-7.455786,VISp,52
175.0,14.753559,5.278004,-5.065887,VISp,52
176.0,17.609417,4.142953,-7.313281,VISp,52
177.0,17.500841,4.077393,-7.4401913,VISp,52
178.0,17.62277,4.2396374,-7.2809286,VISp,52
179.0,17.97519,4.304899,-7.010283,VISp,52
180.0,17.865435,4.2029996,-7.2240734,VISp,52
181.0,17.862713,4.34137,-7.156209,VISp,52
182.0,17.962994,4.297442,-7.000216,VISp,52
183.0,18.053467,4.272195,-7.0160174,VISp,52
184.0,17.100393,3.9081755,-6.278294,VISp,52
185.0,18.27115,4.116614,-6.517699,VISp,52
186.0,18.305676,4.0437975,-6.5587482,VISp,52
187.0,18.357138,3.9803069,-6.3984704,VISp,52
188.0,18.177017,4.3095617,-6.720078,VISp,52
189.0,18.137238,4.2421618,-6.6614413,VISp,52
190.0,18.33629,3.8571784,-6.3838916,VISp,52
191.0,18.417953,3.9541762,-6.327869,VISp,52
192.0,18.26643,3.8470116,-6.3203125,VISp,52
193.0,18.531164,4.034333,-6.213944,VISp,52
194.0,18.109825,4.7347445,-5.981994,VISp,52
195.0,17.431433,4.8865395,-5.8367743,VISp,52
196.0,16.247139,5.185032,-5.029569,VISp,52
197.0,17.395447,4.162368,-5.990013,VISp,52
198.0,17.331446,3.9554791,-6.936324,VISp,52
199.0,16.125023,5.2827826,-5.0049157,VISp,52
200.0,17.25196,3.9670205,-6.880144,VISp,52
201.0,17.5881,4.352556,-7.202864,VISp,52
202.0,17.440125,4.190659,-7.1769705,VISp,52
203.0,17.804438,4.6580367,-7.1300015,VISp,52
204.0,17.719782,4.5858736,-7.2476807,VISp,52
205.0,17.602201,4.2419944,-7.2020717,VISp,52
206.0,17.425123,4.2307396,-7.066734,VISp,52
207.0,17.512861,4.2699003,-7.1738706,VISp,52
208.0,17.862041,4.6418433,-7.125618,VISp,52
209.0,17.774529,4.610249,-7.02498,VISp,52
210.0,17.834589,4.6044264,-6.9346943,VISp,52
211.0,17.858282,4.636221,-6.900207,VISp,52
212.0,17.90538,4.408612,-6.91409,VISp,52
213.0,17.802929,4.245941,-6.933008,VISp,52
214.0,17.689636,4.5042906,-6.962878,VISp,52
215.0,18.008032,4.437321,-6.6710744,VISp,52
216.0,17.815859,4.3531246,-6.74315,VISp,52
217.0,17.871992,4.5545635,-6.7724643,VISp,52
218.0,17.738905,4.6002417,-6.606536,VISp,52
219.0,17.745771,4.5534368,-6.696445,VISp,52
220.0,17.569992,4.780435,-6.3268085,VISp,52
221.0,17.680643,4.5961075,-6.5620475,VISp,52
222.0,17.94296,4.351227,-6.461914,VISp,52
223.0,17.777346,4.410836,-6.510411,VISp,52
224.0,18.007183,4.717399,-6.506992,VISp,52
225.0,17.622934,4.542891,-6.4759183,VISp,52
226.0,17.477484,4.5950212,-6.3689446,VISp,52
227.0,17.354973,4.6283607,-6.345652,VISp,52
228.0,17.483057,4.255334,-6.518959,VISp,52
229.0,17.1365,4.572493,-6.361281,VISp,52
230.0,17.264973,4.523395,-6.4673796,VISp,52
231.0,17.254969,3.8075974,-7.1663184,VISp,52
232.0,17.14514,3.8622484,-7.1303673,VISp,52
233.0,17.567156,4.3654017,-6.7610297,VISp,52
234.0,17.315456,3.80242,-7.237566,VISp,52
235.0,17.247702,3.831816,-7.2159023,VISp,52
236.0,17.308199,3.705192,-6.6982,VISp,52
237.0,17.336054,3.8717747,-7.144687,VISp,52
238.0,17.246296,3.7657132,-7.18585,VISp,52
239.0,17.438818,3.6781669,-6.808916,VISp,52
240.0,17.459358,3.806477,-7.0232005,VISp,52
241.0,17.396542,3.6737864,-6.928799,VISp,52
242.0,17.31694,3.7469947,-7.080024,VISp,52
243.0,17.238977,3.7113204,-7.0573854,VISp,52
244.0,17.492563,3.597867,-6.8822155,VISp,52
245.0,17.593727,3.6307259,-6.709207,VISp,52
246.0,17.647388,3.6137629,-6.6799355,VISp,52
247.0,17.173721,3.8054419,-7.0684304,VISp,52
248.0,17.299488,3.617183,-6.9723477,VISp,52
249.0,17.402267,3.734428,-7.0456824,VISp,52
250.0,17.382341,3.735675,-6.9453287,VISp,52
251.0,17.533747,3.6323059,-6.919425,VISp,52
252.0,17.14752,3.8362584,-7.087927,VISp,52
253.0,17.285563,3.6670702,-7.0611825,VISp,52
254.0,17.24191,3.617867,-6.9650593,VISp,52
255.0,17.771143,3.6738107,-6.4616437,VISp,52
256.0,17.098808,3.8275213,-6.2667556,VISp,52
257.0,17.958916,4.051316,-6.287269,VISp,52
258.0,17.809124,3.7833364,-6.3380375,VISp,52
259.0,17.501183,3.7215073,-6.414499,VISp,52
260.0,17.92786,3.683868,-6.367081,VISp,52
261.0,17.859732,4.078626,-6.4185977,VISp,52
262.0,17.86739,3.6347005,-6.421214,VISp,52
263.0,18.12573,3.7176042,-6.3924546,VISp,52
264.0,17.891441,3.659475,-6.300885,VISp,52
265.0,17.845497,3.6615345,-6.3243313,VISp,52
266.0,18.024845,3.679135,-6.3908324,VISp,52
267.0,17.35017,4.1774116,-5.9411526,VISp,52
268.0,17.618242,3.7219722,-6.2987266,VISp,52
269.0,17.096376,3.915628,-6.181288,VISp,52
270.0,17.087343,3.9477477,-6.077369,VISp,52
271.0,16.53852,3.7764056,-6.1613846,VISp,52
272.0,16.375063,3.6495705,-6.217176,VISp,52
273.0,16.457218,3.6501098,-6.3121552,VISp,52
274.0,16.2839,3.612319,-6.2380967,VISp,52
275.0,16.067743,3.5535278,-6.175377,VISp,52
276.0,16.184216,3.5914326,-6.2048745,VISp,52
277.0,16.07115,3.5473907,-6.2363315,VISp,52
278.0,15.653392,3.4605505,-6.19102,VISp,52
279.0,15.523868,3.3821812,-6.239975,VISp,52
280.0,15.487677,3.4250848,-6.1628113,VISp,52
281.0,15.165754,3.3999593,-6.142614,VISp,52
282.0,15.3148,3.3685484,-6.1938744,VISp,52
283.0,14.903431,3.3160758,-6.081205,VISp,52
284.0,14.996548,3.3452554,-6.156034,VISp,52
285.0,14.845225,3.2439804,-6.1406865,VISp,52
286.0,14.665894,3.0915177,-6.159415,VISp,52
287.0,14.74641,3.2857292,-6.02877,VISp,52
288.0,14.612719,3.10754,-6.091534,VISp,52
289.0,14.595233,3.1209462,-6.0535583,VISp,52
290.0,14.805563,3.3245628,-6.0300775,VISp,52
291.0,14.6521435,3.15353,-6.0793686,VISp,52
292.0,14.524752,3.141212,-5.9908504,VISp,52
293.0,14.604574,3.2121933,-6.0065384,VISp,52
294.0,14.477544,3.1366625,-5.9920955,VISp,52
295.0,14.440716,3.1725304,-5.9264603,VISp,52
296.0,14.476895,3.1566966,-5.9639654,VISp,52
297.0,14.408189,3.1834896,-5.893732,VISp,52
298.0,14.367145,3.2712357,-5.7983456,VISp,52
299.0,14.747721,3.4221332,-5.9321337,VISp,52
300.0,14.033993,3.427573,-5.363476,VISp,52
301.0,14.177956,3.3235803,-5.550228,VISp,52
302.0,14.414036,3.2812634,-5.8292246,VISp,52
303.0,13.791864,3.4919608,-5.0322237,VISp,52
304.0,13.865815,3.4668021,-5.110587,VISp,52
305.0,14.479565,3.3874085,-5.7311378,VISp,52
306.0,13.887945,3.6654644,-4.984823,VISp,52
307.0,13.90623,3.5250897,-5.1085954,VISp,52
308.0,13.79333,3.6219273,-4.938796,VISp,52
309.0,13.786149,3.5926707,-4.920352,VISp,52
310.0,13.9122505,3.4951603,-5.122274,VISp,52
311.0,13.756364,3.6112814,-4.9141197,VISp,52
312.0,13.790517,3.686023,-4.8592305,VISp,52
313.0,13.832011,3.6441536,-4.862817,VISp,52
314.0,13.708261,3.6741278,-4.952021,VISp,52
315.0,13.734714,3.680502,-4.8810544,VISp,52
316.0,13.760805,3.6187916,-4.9079404,VISp,52
317.0,13.806551,3.5837715,-4.8831763,VISp,52
318.0,13.843706,3.7702234,-4.8367705,VISp,52
319.0,13.705646,3.9983037,-4.679116,VISp,52
320.0,13.796424,3.7182853,-4.870656,VISp,52
321.0,13.765289,3.7741616,-4.807606,VISp,52
322.0,13.816928,3.9198246,-4.7447567,VISp,52
323.0,13.773384,4.354695,-4.5780063,VISp,52
324.0,13.784448,4.301711,-4.5170655,VISp,52
325.0,13.806878,4.2164845,-4.5764923,VISp,52
326.0,13.790689,4.3218617,-4.490622,VISp,52
327.0,13.84975,4.3638935,-4.5237637,VISp,52
328.0,13.777247,4.348183,-4.490056,VISp,52
329.0,13.706789,4.2514358,-4.493594,VISp,52
330.0,13.764573,4.3036647,-4.540864,VISp,52
331.0,13.749795,4.301351,-4.4961185,VISp,52
332.0,13.8532,4.5827107,-4.4423647,VISp,52
333.0,13.745848,4.308885,-4.518051,VISp,52
334.0,13.659213,4.293725,-4.55864,VISp,52
335.0,13.613904,4.578186,-4.568596,VISp,52
336.0,13.6723585,4.455943,-4.6078696,VISp,52
337.0,13.643224,4.4774013,-4.629247,VISp,52
338.0,13.694437,4.4649663,-4.752821,VISp,52
339.0,13.571814,4.6124954,-4.532123,VISp,52
340.0,13.789339,4.6468773,-4.4967995,VISp,52
341.0,13.745987,4.6151013,-4.691659,VISp,52
342.0,14.679555,4.5464015,-6.4636717,VISp,52
343.0,14.67731,4.5822344,-6.559566,VISp,52
344.0,14.898779,4.668518,-6.556609,VISp,52
345.0,14.711912,4.5768414,-6.510414,VISp,52
346.0,14.699906,4.634189,-6.5234647,VISp,52
347.0,11.336807,6.1912284,-5.637238,VISp,52
348.0,14.8824215,4.6964393,-6.525915,VISp,52
349.0,14.780004,4.529594,-6.6101627,VISp,52
350.0,14.794295,4.5874357,-6.5720243,VISp,52
351.0,14.891401,4.595297,-6.5967097,VISp,52
352.0,15.012988,4.7313747,-6.545233,VISp,52
353.0,15.135025,4.6787057,-6.5541224,VISp,52
354.0,15.147868,4.7696686,-6.4665556,VISp,52
355.0,15.268908,4.668543,-6.5394015,VISp,52
356.0,15.221824,4.740425,-6.4804406,VISp,52
357.0,15.139688,4.7568755,-6.4784393,VISp,52
358.0,15.069364,4.788683,-6.4923368,VISp,52
359.0,15.11536,4.856499,-6.3992896,VISp,52
360.0,15.119958,4.849941,-6.4085407,VISp,52
361.0,15.087039,4.919707,-6.2565956,VISp,52
362.0,15.155689,5.0862484,-6.1093745,VISp,52
363.0,15.086943,5.0694723,-6.2290487,VISp,52
364.0,15.109334,5.1239295,-6.1067142,VISp,52
365.0,15.188557,5.057828,-6.130057,VISp,52
366.0,15.066447,5.0751333,-6.1958876,VISp,52
367.0,15.0972595,5.06683,-6.175853,VISp,52
368.0,15.02983,4.9358206,-6.1097417,VISp,52
369.0,14.996982,5.288814,-5.8210855,VISp,52
370.0,14.825526,5.264729,-5.382354,VISp,52
371.0,14.9046755,5.373133,-5.4631166,VISp,52
372.0,14.962045,5.333992,-5.6321673,VISp,52
373.0,15.054214,5.3841157,-5.7230124,VISp,52
374.0,14.855606,5.5025578,-5.8222747,VISp,52
375.0,14.762058,5.5748296,-5.926071,VISp,52
376.0,14.833352,5.504717,-5.716772,VISp,52
377.0,13.90165,6.271323,-6.7545156,VISp,52
378.0,14.331746,5.824318,-6.5119195,VISp,52
379.0,14.616233,5.7486897,-6.1944194,VISp,52
380.0,14.708806,5.6627116,-6.2089567,VISp,52
381.0,14.234546,5.973166,-6.4903636,VISp,52
382.0,14.520341,5.7496877,-6.19127,VISp,52
383.0,13.88062,6.1030226,-6.627394,VISp,52
384.0,14.789746,5.544473,-6.2524962,VISp,52
385.0,15.234611,5.17934,-6.097959,VISp,52
386.0,14.960767,5.2868385,-6.1904035,VISp,52
387.0,15.05105,5.1750374,-6.0974536,VISp,52
388.0,14.96461,5.355662,-5.9865894,VISp,52
389.0,14.979976,5.2206135,-6.225967,VISp,52
390.0,14.975719,5.587262,-6.313473,VISp,52
391.0,15.257868,6.074482,-6.710083,VISp,52
392.0,15.317322,6.1633573,-6.775264,VISp,52
393.0,15.381459,6.074958,-6.7692304,VISp,52
394.0,14.592907,6.364718,-6.677462,VISp,52
395.0,14.771603,6.0869594,-6.5489893,VISp,52
396.0,14.676663,6.328044,-6.6246166,VISp,52
397.0,14.7321205,6.4786134,-6.7081265,VISp,52
398.0,15.156518,6.2650237,-6.770351,VISp,52
399.0,14.310205,5.9843736,-6.466855,VISp,52
400.0,14.221576,5.9981174,-6.4081216,VISp,52
401.0,13.69278,6.1694245,-6.5054264,VISp,52
402.0,13.912147,6.1924906,-6.503132,VISp,52
403.0,14.314762,6.2333503,-6.5428934,VISp,52
404.0,15.666309,6.9420867,-6.223394,VISp,52
405.0,15.025043,6.3596244,-6.774325,VISp,52
406.0,14.783471,6.573005,-6.6975994,VISp,52
407.0,14.559081,6.352278,-6.594602,VISp,52
408.0,14.694589,6.481849,-6.715194,VISp,52
409.0,14.546522,6.4815855,-6.769644,VISp,52
410.0,13.6065035,6.4574866,-6.906965,VISp,52
411.0,14.641177,6.4245386,-6.729549,VISp,52
412.0,14.688071,6.4339957,-6.683296,VISp,52
413.0,18.099257,6.6455975,-4.565378,VISp,52
414.0,14.774133,6.1081862,-6.5501013,VISp,52
415.0,14.311267,5.8373647,-6.431358,VISp,52
416.0,14.396132,5.8507276,-6.3362384,VISp,52
417.0,14.692565,5.8925977,-6.3548946,VISp,52
418.0,14.748593,6.247689,-6.1002417,VISp,52
419.0,13.808286,6.385872,-6.7833033,VISp,52
420.0,13.541129,6.3769956,-6.841292,VISp,52
421.0,15.0808935,6.317137,-6.761357,VISp,52
422.0,15.094929,6.2438107,-6.730832,VISp,52
423.0,13.53244,6.0680466,-6.4446692,VISp,52
424.0,13.408203,6.143519,-6.505513,VISp,52
425.0,13.412814,6.1764016,-6.549043,VISp,52
426.0,13.354745,6.25489,-6.6495557,VISp,52
427.0,13.442596,6.154799,-6.5400066,VISp,52
428.0,13.420593,6.153586,-6.5606475,VISp,52
429.0,13.452268,6.1684637,-6.6809745,VISp,52
430.0,13.316644,6.2331657,-6.607316,VISp,52
431.0,13.3624525,6.2510767,-6.634871,VISp,52
432.0,13.334649,6.2598953,-6.643218,VISp,52
433.0,13.434336,6.411426,-6.860847,VISp,52
434.0,13.284971,6.342015,-6.743207,VISp,52
435.0,13.318785,6.352646,-6.779381,VISp,52
436.0,13.04305,6.2126527,-6.438513,VISp,52
437.0,13.4126425,6.454425,-6.8874445,VISp,52
438.0,13.23015,6.3609233,-6.7457237,VISp,52
439.0,13.410986,6.3668604,-6.8133144,VISp,52
440.0,13.286129,6.4101033,-6.8304086,VISp,52
441.0,13.386436,6.3458343,-6.7953987,VISp,52
442.0,13.19331,6.328987,-6.6796556,VISp,52
443.0,13.374163,6.4275007,-6.8576684,VISp,52
444.0,13.414021,6.3856297,-6.827931,VISp,52
445.0,13.242954,6.3466496,-6.7609897,VISp,52
446.0,13.320972,6.472388,-6.8961883,VISp,52
447.0,11.604001,7.00152,-6.800998,VISp,52
448.0,11.555188,6.7607574,-6.4836593,VISp,52
449.0,11.594898,7.0668864,-6.8968167,VISp,52
450.0,11.516925,7.054055,-6.8792152,VISp,52
451.0,11.58979,6.964503,-6.8075337,VISp,52
452.0,11.529272,7.02711,-6.7484126,VISp,52
453.0,11.538434,6.933043,-6.747716,VISp,52
454.0,11.454753,6.8488674,-6.641137,VISp,52
455.0,11.545693,6.9649043,-6.8031616,VISp,52
456.0,11.587075,6.9275465,-6.822472,VISp,52
457.0,11.55745,6.94525,-6.776055,VISp,52
458.0,11.484517,6.951614,-6.7521048,VISp,52
459.0,11.52843,6.877717,-6.6817017,VISp,52
460.0,11.64813,6.8896904,-6.7414,VISp,52
461.0,11.508146,6.928074,-6.760588,VISp,52
462.0,11.390457,6.8436747,-6.626604,VISp,52
463.0,11.433681,6.7769794,-6.543286,VISp,52
464.0,11.665797,6.923633,-6.8286166,VISp,52
465.0,11.450937,6.7361174,-6.4810953,VISp,52
466.0,11.459626,6.7047715,-6.4001884,VISp,52
467.0,11.436912,6.672603,-6.3928504,VISp,52
468.0,11.442609,6.122799,-5.6113367,VISp,52
469.0,11.5421715,6.05039,-5.544451,VISp,52
470.0,11.501186,6.638231,-6.375417,VISp,52
471.0,11.423265,6.6874423,-6.424305,VISp,52
472.0,11.503555,6.1624265,-5.671602,VISp,52
473.0,11.413832,6.112944,-5.586246,VISp,52
474.0,11.470607,6.0868125,-5.5722604,VISp,52
475.0,11.3913145,6.0844784,-5.5361943,VISp,52
476.0,11.609133,5.9723644,-5.412072,VISp,52
477.0,11.616589,5.9625316,-5.387332,VISp,52
478.0,11.553747,6.0121245,-5.4718537,VISp,52
479.0,11.465067,6.136031,-5.6248803,VISp,52
480.0,11.692445,5.8992734,-5.2819424,VISp,52
481.0,11.470801,6.0997176,-5.5653586,VISp,52
482.0,11.526921,5.998509,-5.453719,VISp,52
483.0,11.654934,5.9243083,-5.3356695,VISp,52
484.0,11.448518,6.085695,-5.5445347,VISp,52
485.0,11.691946,5.9440203,-5.344145,VISp,52
486.0,11.715621,5.745173,-5.0315223,VISp,52
487.0,11.7201605,5.805436,-5.1335225,VISp,52
488.0,11.753985,5.7880216,-5.085668,VISp,52
489.0,11.659022,5.862346,-5.2008553,VISp,52
490.0,11.994505,5.481769,-4.7174087,VISp,52
491.0,11.404429,6.128978,-5.580428,VISp,52
492.0,11.467728,5.9748306,-5.369938,VISp,52
493.0,11.752513,5.6896634,-4.9370723,VISp,52
494.0,11.807489,5.641325,-4.7938,VISp,52
495.0,11.715297,5.728678,-4.9669623,VISp,52
496.0,11.990914,5.165824,-4.298035,VISp,52
497.0,12.008022,5.531018,-4.5362735,VISp,52
498.0,11.841892,5.610504,-4.7569194,VISp,52
499.0,12.029408,5.477481,-4.5002418,VISp,52
500.0,11.843025,5.542883,-4.6972027,VISp,52
501.0,11.946852,5.4658947,-4.561224,VISp,52
502.0,11.740611,5.645622,-4.8549433,VISp,52
503.0,11.933583,5.478418,-4.5969543,VISp,52
504.0,11.650408,5.798097,-5.002867,VISp,52
505.0,11.930763,5.5477257,-4.6147547,VISp,52
506.0,12.173344,5.118248,-4.1881375,VISp,52
507.0,11.815172,5.5736403,-4.744692,VISp,52
508.0,12.124776,5.1408067,-4.2104144,VISp,52
509.0,12.051218,5.0085893,-4.118914,VISp,52
510.0,12.238498,5.0855727,-4.1485267,VISp,52
511.0,12.111334,4.990983,-4.065278,VISp,52
512.0,12.080493,4.9598155,-4.0631413,VISp,52
