frame,UMAP_1,UMAP_2,UMAP_3,region,n_units
126.0,5.264361,11.717578,5.3013997,PO,30
127.0,6.155929,11.702836,5.092885,PO,30
128.0,5.235825,12.487453,3.960057,PO,30
129.0,5.4756403,13.274689,4.367303,PO,30
130.0,4.99953,11.677939,2.5323071,PO,30
131.0,6.051192,10.433657,3.370528,PO,30
132.0,6.1174,10.519743,3.11685,PO,30
133.0,7.639885,11.613847,3.3846593,PO,30
134.0,5.3002453,11.23952,2.714177,PO,30
135.0,5.260047,12.4974575,4.9929395,PO,30
136.0,4.9465656,12.5043745,3.1362886,PO,30
137.0,4.978885,11.879602,2.4505138,PO,30
138.0,5.045981,11.645341,2.604364,PO,30
139.0,5.157385,11.633598,2.4447827,PO,30
140.0,4.6176515,12.59193,3.1507235,PO,30
141.0,4.347225,12.42103,4.4892063,PO,30
142.0,6.1426873,12.678715,4.656847,PO,30
143.0,5.8350224,11.395795,4.08485,PO,30
144.0,4.68773,13.832213,4.6714163,PO,30
145.0,4.2566032,13.839084,4.9201407,PO,30
146.0,4.2827334,13.706172,4.7947907,PO,30
147.0,5.055947,13.173866,4.4067044,PO,30
148.0,4.8898096,13.449267,4.070099,PO,30
149.0,4.170379,13.636695,4.795067,PO,30
150.0,4.32603,13.571369,4.691858,PO,30
151.0,4.973517,13.433511,4.451025,PO,30
152.0,5.687927,13.49415,4.3797197,PO,30
153.0,4.4104166,12.511829,4.8197026,PO,30
154.0,4.574971,13.224131,4.6083136,PO,30
155.0,5.1691732,13.403152,4.914396,PO,30
156.0,4.2486696,13.428542,4.6908355,PO,30
157.0,4.3249507,13.085286,4.629807,PO,30
158.0,5.7318044,12.917825,4.428938,PO,30
159.0,4.7929645,12.919176,3.7419786,PO,30
160.0,6.50777,12.053189,5.1243143,PO,30
161.0,4.481761,12.880268,4.5927787,PO,30
162.0,5.1711764,13.152299,5.1368823,PO,30
163.0,5.2551227,13.257722,4.9578876,PO,30
164.0,5.0156302,11.861173,3.7106209,PO,30
165.0,5.001631,12.988561,4.1515136,PO,30
166.0,5.6390553,12.140101,5.2333794,PO,30
167.0,5.9953656,11.460841,2.4359102,PO,30
168.0,5.076428,13.028324,3.2652586,PO,30
169.0,4.896823,12.990664,3.4746997,PO,30
170.0,5.385847,12.5585575,4.9831605,PO,30
171.0,6.3529215,11.82483,5.317531,PO,30
172.0,6.4219866,12.747469,4.106224,PO,30
173.0,5.204292,12.199838,5.206905,PO,30
174.0,5.582509,12.720629,5.2874765,PO,30
175.0,5.256873,12.519975,5.265109,PO,30
176.0,4.89602,12.632389,5.121833,PO,30
177.0,6.4535728,12.210247,5.443691,PO,30
178.0,7.097885,10.861171,4.1450214,PO,30
179.0,7.150691,12.346125,4.5625486,PO,30
180.0,6.333603,12.089398,5.167349,PO,30
181.0,6.3396177,12.092831,5.2459836,PO,30
182.0,7.1638017,10.005789,3.6119819,PO,30
183.0,6.567364,9.766152,3.7215846,PO,30
184.0,5.805202,11.439647,5.2604284,PO,30
185.0,5.4594407,12.873429,5.064999,PO,30
186.0,4.400229,11.769992,4.8349705,PO,30
187.0,4.719456,12.302748,3.37432,PO,30
188.0,5.8523707,10.779411,4.7469482,PO,30
189.0,5.2276063,10.47126,3.957694,PO,30
190.0,4.8225403,11.474753,4.310417,PO,30
191.0,4.4733286,11.905504,4.660516,PO,30
192.0,4.9961166,12.156993,5.237014,PO,30
193.0,4.8868656,10.012026,5.110916,PO,30
194.0,4.209583,13.575351,4.8603773,PO,30
195.0,4.3017592,13.652777,4.7783675,PO,30
196.0,4.4562593,12.716802,4.8543787,PO,30
197.0,4.421159,13.635046,4.774895,PO,30
198.0,4.574854,13.511129,4.7934165,PO,30
199.0,4.494465,13.630799,4.819112,PO,30
200.0,6.64273,12.633646,5.0698733,PO,30
201.0,4.3853526,13.049202,4.643678,PO,30
202.0,5.9309955,10.653119,4.418491,PO,30
203.0,6.5695744,13.198085,4.419182,PO,30
204.0,6.725022,12.2287445,4.7063937,PO,30
205.0,4.6060934,11.306005,4.5189886,PO,30
206.0,4.488805,12.586736,4.8381243,PO,30
207.0,4.591805,10.918622,4.907697,PO,30
208.0,4.9073668,10.724444,4.9480224,PO,30
209.0,4.542387,11.772787,3.311601,PO,30
210.0,4.6486115,10.212686,4.7671895,PO,30
211.0,6.2279196,12.122711,2.4585903,PO,30
212.0,4.897363,11.369054,3.5975575,PO,30
213.0,5.581867,10.70656,3.151342,PO,30
214.0,4.6955085,10.16594,4.7597466,PO,30
215.0,4.7476106,9.982188,4.593336,PO,30
216.0,4.803622,10.261444,4.304094,PO,30
217.0,4.744054,10.469144,4.288118,PO,30
218.0,4.912253,10.001153,4.6047683,PO,30
219.0,4.4203367,11.406766,3.6424603,PO,30
220.0,4.998058,9.51901,4.9030905,PO,30
221.0,5.2530146,9.9413805,4.628748,PO,30
222.0,4.786467,10.05665,4.560982,PO,30
223.0,4.9749722,10.368917,2.683446,PO,30
224.0,4.7289867,10.329062,4.2557673,PO,30
225.0,4.734483,10.382828,4.285175,PO,30
226.0,4.906318,11.93573,2.6679726,PO,30
227.0,5.0119443,10.509776,3.0468917,PO,30
228.0,7.486049,10.37807,3.5828602,PO,30
229.0,7.3887105,10.609831,3.7744386,PO,30
230.0,7.5714107,11.096836,3.6227927,PO,30
231.0,4.805304,9.899595,4.8328156,PO,30
232.0,6.310423,10.870167,2.198671,PO,30
233.0,6.529172,11.0163765,2.1505802,PO,30
234.0,5.2763376,10.344953,3.1523721,PO,30
235.0,4.9897842,10.190623,2.74411,PO,30
236.0,5.781721,9.497435,3.9809444,PO,30
237.0,5.9746857,9.620868,4.5788307,PO,30
238.0,4.910863,10.048112,3.293875,PO,30
239.0,4.7267094,10.344087,3.2625017,PO,30
240.0,5.0429187,10.205639,3.5220096,PO,30
241.0,5.0106177,9.533953,4.1088758,PO,30
242.0,5.1700397,9.703473,4.336488,PO,30
243.0,5.577122,9.421574,4.5719247,PO,30
244.0,6.1682706,11.191679,2.2956886,PO,30
245.0,4.837801,10.174105,3.3955739,PO,30
246.0,4.5379543,11.333086,4.168645,PO,30
247.0,4.843372,9.992413,3.912235,PO,30
248.0,4.930676,9.440025,4.8978024,PO,30
249.0,4.547499,11.241125,3.5600564,PO,30
