frame,UMAP_1,UMAP_2,UMAP_3,region,n_units
122.0,6.1145377,4.7325993,1.9081997,CA1,113
123.0,6.0917764,5.2619267,2.2657716,CA1,113
124.0,3.6919649,5.381411,4.421299,CA1,113
125.0,4.110692,3.7825077,3.2066865,CA1,113
126.0,5.645399,4.91322,2.1527143,CA1,113
127.0,5.868479,5.301167,2.24654,CA1,113
128.0,5.223052,5.2813563,2.354111,CA1,113
129.0,4.370053,4.120233,4.872437,CA1,113
130.0,4.4354596,4.567259,2.2147522,CA1,113
131.0,4.248851,5.083296,2.0797899,CA1,113
132.0,4.008433,3.9782512,5.07241,CA1,113
133.0,3.6368523,5.223745,4.490151,CA1,113
134.0,3.7629542,3.8804612,2.3578262,CA1,113
135.0,5.3175116,4.987647,2.1512904,CA1,113
136.0,3.7478144,5.0650105,2.586992,CA1,113
137.0,4.451279,3.435988,4.8586125,CA1,113
138.0,5.705104,4.1533785,3.0017338,CA1,113
139.0,6.405319,5.35012,3.6485834,CA1,113
140.0,5.8926525,5.8844285,3.392247,CA1,113
141.0,3.3181412,5.3764,4.4926596,CA1,113
142.0,4.6079783,5.028559,1.9814954,CA1,113
143.0,4.9438176,5.6242275,2.3130734,CA1,113
144.0,5.7405005,5.6350884,2.4047942,CA1,113
145.0,3.580553,5.565899,4.376826,CA1,113
146.0,3.4584532,5.40229,4.5064063,CA1,113
147.0,4.327439,4.0021844,2.8478038,CA1,113
148.0,6.030327,4.672597,1.9534847,CA1,113
149.0,3.637966,5.372525,2.982067,CA1,113
150.0,3.046533,5.048029,4.204579,CA1,113
151.0,5.030069,2.828832,3.014196,CA1,113
152.0,4.873413,3.9754093,2.0931714,CA1,113
153.0,5.3441505,4.4200397,2.089202,CA1,113
154.0,3.9345355,3.2452424,3.6044474,CA1,113
155.0,4.2990513,3.687688,2.3308263,CA1,113
156.0,4.6810865,4.3623304,4.1259537,CA1,113
157.0,5.4543467,4.0948896,2.6381254,CA1,113
158.0,3.8087802,5.507974,2.777516,CA1,113
159.0,5.2235746,3.8795023,2.19907,CA1,113
160.0,5.311169,3.8304982,2.5898688,CA1,113
161.0,4.4232187,3.1716511,2.733728,CA1,113
162.0,5.5214553,4.332675,2.1333387,CA1,113
163.0,5.310184,6.017561,3.4777591,CA1,113
164.0,6.1699767,4.606186,2.9347634,CA1,113
165.0,6.410677,4.112594,2.255141,CA1,113
166.0,4.57755,4.2512946,2.155368,CA1,113
167.0,3.558849,5.286522,2.8194752,CA1,113
168.0,4.58509,3.7438567,4.9142704,CA1,113
169.0,4.781616,3.4723449,4.939542,CA1,113
170.0,6.701785,3.5393708,2.614449,CA1,113
171.0,5.5248084,3.89618,2.1119354,CA1,113
172.0,3.759919,3.9299242,4.8414326,CA1,113
173.0,4.3608904,3.9570997,4.808505,CA1,113
174.0,3.4850926,5.748552,3.4178429,CA1,113
175.0,4.0087414,5.3133445,2.9088492,CA1,113
176.0,3.667732,4.4019375,2.4996974,CA1,113
177.0,5.0192256,3.838348,4.267726,CA1,113
178.0,3.718476,5.349756,2.5442474,CA1,113
179.0,3.6611626,3.7261348,3.3785794,CA1,113
180.0,6.2036223,3.7826686,2.1832845,CA1,113
181.0,6.014968,4.392739,2.2213132,CA1,113
182.0,5.68851,4.179237,2.1718917,CA1,113
183.0,4.657991,2.9558651,3.3432186,CA1,113
184.0,4.287815,3.9519064,3.5847504,CA1,113
185.0,4.0741887,4.243162,2.3985221,CA1,113
186.0,4.524735,5.7967224,2.8307285,CA1,113
187.0,6.0632577,5.0937476,3.729421,CA1,113
188.0,6.147874,4.660451,4.6473503,CA1,113
189.0,6.7219944,3.5190604,2.6325777,CA1,113
190.0,3.2347412,4.5891347,3.0135365,CA1,113
191.0,4.8791,3.6551533,2.305196,CA1,113
192.0,3.8239248,4.6215744,2.08977,CA1,113
193.0,6.050279,5.1632714,4.330186,CA1,113
194.0,4.545473,4.122388,4.7536545,CA1,113
195.0,3.4021738,4.242018,4.602298,CA1,113
196.0,4.252936,3.9987617,2.1745076,CA1,113
197.0,3.3962836,4.346842,4.441256,CA1,113
198.0,4.2936044,3.6503549,2.398456,CA1,113
199.0,4.141289,4.8449244,3.0744858,CA1,113
200.0,4.8482122,4.6649237,1.7701403,CA1,113
201.0,6.000069,3.7709541,2.2357934,CA1,113
202.0,3.9763503,4.7650375,2.1518862,CA1,113
203.0,4.1779857,4.8093543,2.8055139,CA1,113
204.0,3.01706,5.056209,4.1467366,CA1,113
205.0,3.3991604,4.4844933,2.7696576,CA1,113
206.0,4.7061596,4.3852987,1.7935299,CA1,113
207.0,4.3082376,3.565444,2.3590415,CA1,113
208.0,3.3822446,5.151022,3.2831523,CA1,113
209.0,3.1717038,5.455391,3.9571197,CA1,113
210.0,4.433633,4.1759453,1.9753108,CA1,113
211.0,4.4346337,4.1740665,2.3351583,CA1,113
212.0,3.9238465,4.7315893,2.0900426,CA1,113
213.0,3.3544054,4.4099026,3.2582166,CA1,113
214.0,4.9257298,4.6478744,2.3966403,CA1,113
215.0,4.0768414,5.099897,2.5838902,CA1,113
216.0,4.5034857,4.408209,3.0808399,CA1,113
217.0,3.2677207,3.9881551,3.3956027,CA1,113
218.0,5.525971,5.197808,3.8427322,CA1,113
219.0,3.7630274,5.285904,2.6988719,CA1,113
220.0,3.2343428,4.6417704,3.0185313,CA1,113
221.0,4.433536,4.2791605,2.1698449,CA1,113
222.0,4.6805587,3.7470713,2.2515197,CA1,113
223.0,5.5857735,3.0910933,2.7238915,CA1,113
224.0,6.367656,3.335326,3.1483808,CA1,113
225.0,6.83518,3.9429655,2.607336,CA1,113
226.0,6.7500257,3.828931,2.6322236,CA1,113
227.0,6.8759217,3.9464886,2.6920907,CA1,113
228.0,4.023604,3.8496401,2.625723,CA1,113
229.0,5.061437,4.1750817,2.1261983,CA1,113
230.0,4.6907444,5.017136,4.590425,CA1,113
231.0,6.81246,4.091296,2.6445985,CA1,113
232.0,3.2377963,4.7686725,3.012001,CA1,113
233.0,4.1071763,4.630887,2.200276,CA1,113
234.0,6.2132587,5.2904744,4.076637,CA1,113
235.0,6.7669435,3.977283,2.8276532,CA1,113
236.0,4.8195057,4.123838,3.3646505,CA1,113
237.0,6.3982224,3.8609655,2.4234157,CA1,113
238.0,5.502049,3.9872663,2.9274156,CA1,113
239.0,3.61344,5.3349,3.0971708,CA1,113
240.0,4.7105813,4.745388,5.0792336,CA1,113
241.0,3.3548195,3.9697433,4.1372156,CA1,113
242.0,6.3877845,4.114593,2.56426,CA1,113
243.0,4.8829336,4.243407,2.0712879,CA1,113
244.0,5.5447965,5.6381416,3.8711214,CA1,113
245.0,3.551284,4.0521827,4.3927712,CA1,113
246.0,4.2832036,4.816292,2.4693894,CA1,113
247.0,5.1825585,3.7884476,2.124648,CA1,113
248.0,4.6796727,5.7680273,3.076772,CA1,113
249.0,5.352206,6.0322022,4.243861,CA1,113
250.0,3.2757661,4.1986,3.197848,CA1,113
251.0,5.0759354,4.0124006,2.7164145,CA1,113
252.0,4.344416,3.5440989,2.4464366,CA1,113
253.0,4.1636696,5.054812,2.0805597,CA1,113
254.0,3.8637664,5.5434394,3.1818995,CA1,113
255.0,3.722803,4.3928533,4.626346,CA1,113
256.0,4.745065,4.0136323,2.5146377,CA1,113
257.0,5.44106,5.4261346,2.6172068,CA1,113
258.0,4.7374578,3.9891882,4.496587,CA1,113
259.0,4.828715,4.7845907,4.640227,CA1,113
260.0,4.743262,3.149546,3.817534,CA1,113
261.0,5.095447,3.5773888,3.0690806,CA1,113
262.0,4.860232,4.2893434,2.8554988,CA1,113
263.0,4.391637,4.604276,4.885454,CA1,113
264.0,4.7463837,4.4988427,5.0131874,CA1,113
265.0,3.2965333,3.9722693,3.410513,CA1,113
266.0,6.1836166,3.6660385,2.2926257,CA1,113
267.0,5.2618937,5.6068907,3.8031745,CA1,113
268.0,4.2799726,6.085407,4.4688077,CA1,113
269.0,3.3081627,4.000144,4.236811,CA1,113
270.0,5.340273,3.0630178,3.0887368,CA1,113
271.0,5.7288785,3.5408673,4.065571,CA1,113
272.0,5.7326126,4.076713,4.4112597,CA1,113
273.0,5.540302,5.6979656,4.478721,CA1,113
274.0,5.559054,2.9709911,2.9529073,CA1,113
275.0,6.15805,3.341784,2.580157,CA1,113
276.0,3.5564902,4.657847,3.6739929,CA1,113
277.0,5.1503177,3.7928941,4.289143,CA1,113
278.0,6.133107,2.8988686,3.0621593,CA1,113
279.0,6.18639,3.1076632,2.9060085,CA1,113
280.0,6.4235473,3.6920877,2.593773,CA1,113
281.0,6.268155,5.1822085,3.8117352,CA1,113
282.0,3.6940384,4.6186533,4.621298,CA1,113
283.0,4.4914045,3.5782168,4.5390096,CA1,113
284.0,5.388815,3.2470832,3.7514493,CA1,113
285.0,4.984355,5.352491,3.7370002,CA1,113
286.0,4.3977985,5.9511104,4.6814256,CA1,113
287.0,3.6416717,3.8722136,4.5714593,CA1,113
288.0,6.8844423,4.1127753,2.8714998,CA1,113
289.0,4.782329,3.2141347,4.127377,CA1,113
290.0,4.687667,5.237176,4.945426,CA1,113
291.0,3.8318496,4.461867,3.1152632,CA1,113
292.0,3.9670768,5.344546,4.716288,CA1,113
293.0,3.7939496,3.8652775,4.6169825,CA1,113
294.0,5.2514105,5.100935,4.484785,CA1,113
295.0,5.5084014,5.402572,4.312065,CA1,113
296.0,4.0848613,4.291016,4.302404,CA1,113
297.0,3.703135,4.2833714,3.9715142,CA1,113
298.0,4.748269,5.3304677,4.9128757,CA1,113
299.0,4.80901,4.120287,4.334156,CA1,113
300.0,4.970858,4.048506,4.337251,CA1,113
301.0,6.5456142,3.6227844,3.7233088,CA1,113
302.0,5.1209307,4.207405,3.9450667,CA1,113
303.0,3.2140176,5.1582885,4.2141485,CA1,113
304.0,3.897374,3.7794352,4.520652,CA1,113
305.0,4.703655,5.053602,2.283977,CA1,113
306.0,5.711277,3.0923948,3.142901,CA1,113
307.0,4.9545937,5.7892027,4.016899,CA1,113
308.0,4.45063,5.388585,4.960855,CA1,113
309.0,4.105393,3.7298944,4.0437527,CA1,113
310.0,5.6285386,3.2592888,3.0562825,CA1,113
311.0,5.1622834,3.9962015,2.2965188,CA1,113
312.0,5.7795615,4.915928,4.6782546,CA1,113
313.0,4.661108,4.7868676,5.0185957,CA1,113
314.0,5.8702126,3.8383923,4.1724725,CA1,113
315.0,4.9471073,2.9566522,3.973602,CA1,113
316.0,4.557263,4.2778287,4.397732,CA1,113
317.0,5.822718,3.1959836,3.2100294,CA1,113
318.0,4.7333593,4.4074016,4.9038773,CA1,113
319.0,4.491017,3.2339518,4.4782577,CA1,113
320.0,3.8730867,3.9476097,3.8110714,CA1,113
321.0,5.2375073,2.8234694,3.1191494,CA1,113
322.0,6.65318,3.4470775,3.1270676,CA1,113
323.0,6.3249264,3.363943,3.772498,CA1,113
324.0,5.9212604,3.9202566,3.8670654,CA1,113
325.0,5.880474,3.682776,4.307008,CA1,113
326.0,5.494079,3.2907665,4.0935655,CA1,113
327.0,5.974197,3.1405468,2.9775126,CA1,113
328.0,5.0486403,4.4009724,4.6716638,CA1,113
329.0,5.0808077,4.177554,4.634059,CA1,113
330.0,6.3124614,3.3055964,3.7565167,CA1,113
331.0,6.739402,3.392555,3.0060678,CA1,113
332.0,6.826773,3.8003879,2.80645,CA1,113
333.0,6.5293474,4.4670153,3.4903169,CA1,113
334.0,5.649927,3.615989,3.1710055,CA1,113
335.0,6.063294,3.0645444,3.5919282,CA1,113
336.0,6.5705442,3.3552096,3.1194186,CA1,113
337.0,6.6733174,3.7129092,3.5857217,CA1,113
338.0,5.82374,5.626577,4.1625247,CA1,113
339.0,5.0245447,5.739035,4.443749,CA1,113
340.0,5.505353,3.731599,2.237925,CA1,113
341.0,5.628139,4.977158,3.5929089,CA1,113
342.0,5.2741537,5.647411,3.1276982,CA1,113
343.0,4.7541223,4.6385474,4.4167714,CA1,113
344.0,4.5413833,4.2790933,4.381534,CA1,113
345.0,4.4652777,3.2788005,4.539284,CA1,113
346.0,6.250701,3.6460116,2.877129,CA1,113
347.0,5.8983536,5.65121,3.7154748,CA1,113
348.0,4.121356,3.1495943,3.6634076,CA1,113
349.0,5.309647,2.8266823,3.0583696,CA1,113
350.0,5.133263,2.8472562,3.2696862,CA1,113
351.0,6.5479584,3.4602458,2.8422422,CA1,113
352.0,6.401264,3.6789227,3.7907495,CA1,113
353.0,5.0604906,4.8977494,3.8156018,CA1,113
354.0,6.45411,3.2499144,2.9515142,CA1,113
355.0,4.6295223,4.190745,2.9530616,CA1,113
356.0,3.3732383,4.448991,3.5077384,CA1,113
357.0,5.232748,5.797027,4.358971,CA1,113
358.0,5.2382293,5.7842917,4.247327,CA1,113
359.0,5.0439663,3.188231,3.4904768,CA1,113
360.0,4.47773,3.1240094,3.7660227,CA1,113
361.0,4.877948,2.9785438,3.1977496,CA1,113
362.0,6.103751,3.1854582,3.4680839,CA1,113
363.0,6.5394387,3.4821653,2.8074145,CA1,113
364.0,6.2092147,3.4655018,3.7859163,CA1,113
365.0,5.350387,3.4143844,4.022021,CA1,113
366.0,4.5871267,3.0889459,3.213974,CA1,113
367.0,3.648574,4.021667,3.7388518,CA1,113
368.0,4.5845327,3.3267334,4.374255,CA1,113
369.0,3.3996828,4.1070366,3.38602,CA1,113
370.0,5.261514,3.4488404,3.4193907,CA1,113
371.0,5.6633654,4.83405,4.735664,CA1,113
372.0,3.3324645,4.076211,3.1973517,CA1,113
373.0,5.0633187,2.874712,3.1496058,CA1,113
374.0,6.4479055,3.5543995,3.2881365,CA1,113
375.0,6.070032,3.2585018,3.4457927,CA1,113
376.0,5.2703342,3.449389,4.075058,CA1,113
377.0,5.6387367,3.9182649,4.2493405,CA1,113
378.0,6.4432464,3.5539403,3.0415385,CA1,113
379.0,5.016798,4.6362753,3.0712788,CA1,113
380.0,3.553558,4.1938133,3.8574634,CA1,113
381.0,4.2066245,3.2021935,3.6373076,CA1,113
382.0,4.5285845,4.3968334,3.054527,CA1,113
383.0,6.0560846,3.5734425,3.8135505,CA1,113
384.0,5.257765,6.151168,3.32605,CA1,113
385.0,4.8894916,2.9431674,3.4391308,CA1,113
386.0,6.4853168,5.1818724,3.6788652,CA1,113
387.0,6.3014717,4.7844048,2.5187302,CA1,113
388.0,6.309179,3.2727778,3.117808,CA1,113
389.0,3.6949942,4.1353498,3.564915,CA1,113
390.0,6.5651984,3.8411946,3.126106,CA1,113
391.0,5.4039464,3.9885507,2.3595784,CA1,113
392.0,4.2688212,4.216171,3.8274689,CA1,113
393.0,4.108448,4.073144,4.684989,CA1,113
394.0,4.736385,2.9263968,2.9151926,CA1,113
395.0,5.5523443,3.8591008,2.5908735,CA1,113
396.0,3.6270025,4.089252,3.971333,CA1,113
397.0,3.8768892,4.565417,3.6321216,CA1,113
398.0,3.368296,4.582817,3.7885706,CA1,113
399.0,5.3662944,3.3269591,3.601631,CA1,113
400.0,6.1645513,5.0547867,3.827141,CA1,113
401.0,5.6511292,5.1123023,4.3019476,CA1,113
402.0,3.5140064,4.916724,4.2874403,CA1,113
403.0,4.9998555,2.9258077,3.142838,CA1,113
404.0,4.4850607,5.482358,2.1378684,CA1,113
405.0,5.577288,5.984736,3.8486512,CA1,113
406.0,3.9615138,5.4230156,4.1663866,CA1,113
407.0,4.996215,3.0498435,3.000101,CA1,113
408.0,5.577357,4.319676,2.5378363,CA1,113
409.0,3.574909,4.11355,3.3981993,CA1,113
410.0,3.588226,4.121159,3.3217309,CA1,113
411.0,5.5848904,5.3696833,3.3771923,CA1,113
412.0,5.415411,5.0014186,2.5826988,CA1,113
413.0,3.424381,4.4193487,3.2827065,CA1,113
414.0,5.338763,3.5354238,3.7008996,CA1,113
415.0,4.9174995,4.1618032,4.0247765,CA1,113
416.0,6.5568633,4.6503925,2.7916257,CA1,113
417.0,3.6435077,4.4095182,3.9180727,CA1,113
418.0,3.746495,4.100842,3.282115,CA1,113
419.0,3.364419,4.688651,3.6936433,CA1,113
420.0,4.287172,5.7496142,3.186335,CA1,113
421.0,6.078597,3.3451703,2.9729486,CA1,113
422.0,5.4594693,4.930452,4.252588,CA1,113
423.0,3.730186,3.8854303,2.9958663,CA1,113
424.0,6.7718472,4.488768,3.911209,CA1,113
425.0,5.437249,5.5440726,4.653679,CA1,113
426.0,4.9226904,5.0078387,2.1249716,CA1,113
427.0,4.5791445,3.079939,2.8946917,CA1,113
428.0,3.6647182,3.9448917,3.1268544,CA1,113
429.0,3.8953078,4.617674,3.3071883,CA1,113
430.0,3.272562,5.1032953,3.4881227,CA1,113
431.0,5.0305977,3.2013485,3.1811702,CA1,113
432.0,6.3922687,3.93324,3.3652015,CA1,113
433.0,3.7427828,5.179198,4.0752993,CA1,113
434.0,5.9262385,4.957881,3.4708483,CA1,113
435.0,4.002387,3.8927543,4.391021,CA1,113
436.0,4.130536,3.4059036,3.178101,CA1,113
437.0,4.532403,4.863178,2.1463196,CA1,113
438.0,3.8608518,4.748105,3.5911696,CA1,113
439.0,3.76482,4.545017,4.367197,CA1,113
440.0,6.0760355,3.338402,2.8005943,CA1,113
441.0,6.4146857,3.7567356,2.8533025,CA1,113
442.0,5.599273,5.8844166,3.078355,CA1,113
443.0,5.5105076,5.9471154,2.9182367,CA1,113
444.0,4.0066557,5.89935,4.231507,CA1,113
445.0,3.8121054,4.5328064,3.4305396,CA1,113
446.0,4.5661016,5.5249515,2.0063462,CA1,113
447.0,4.1872373,4.8562145,2.1348107,CA1,113
448.0,4.2240844,4.312347,2.4834719,CA1,113
449.0,4.573978,4.497988,2.7909744,CA1,113
450.0,4.112457,4.8362584,3.9227047,CA1,113
451.0,3.720057,5.36504,4.170039,CA1,113
452.0,3.4723585,4.1594014,4.403064,CA1,113
453.0,4.317568,3.432072,2.692809,CA1,113
454.0,5.9875674,3.5581923,2.5376427,CA1,113
455.0,4.128086,5.6918736,4.6337485,CA1,113
456.0,3.4575472,5.2096043,4.1913257,CA1,113
457.0,4.6222267,3.5311692,2.8291948,CA1,113
458.0,6.7033386,3.5000355,2.7144914,CA1,113
459.0,5.242354,5.696411,4.5069366,CA1,113
460.0,6.3753,3.9287071,4.184201,CA1,113
461.0,6.9398804,4.2316856,3.7513473,CA1,113
462.0,4.568163,3.1899154,3.6055,CA1,113
463.0,6.434164,3.5105536,3.836802,CA1,113
464.0,5.1139555,3.6659262,4.335249,CA1,113
465.0,4.485774,3.009258,3.7457874,CA1,113
466.0,5.0918317,5.417081,4.712059,CA1,113
467.0,3.7923117,4.6154637,3.763793,CA1,113
468.0,3.839653,4.75786,3.7512524,CA1,113
469.0,5.0719657,4.4612827,3.1374462,CA1,113
470.0,4.8197913,3.915364,3.5180485,CA1,113
471.0,6.3955946,3.7907097,4.2291574,CA1,113
472.0,5.2780743,3.7799344,4.5224566,CA1,113
473.0,5.1190805,3.7051675,4.014717,CA1,113
474.0,4.0283213,4.114291,2.7468843,CA1,113
475.0,4.279603,4.2434072,4.3503604,CA1,113
476.0,5.536864,3.3961377,4.209694,CA1,113
477.0,5.347969,3.6908588,2.6272564,CA1,113
478.0,5.5614686,4.4075694,2.8927023,CA1,113
479.0,5.2020993,4.5216646,3.6625843,CA1,113
480.0,6.41795,4.381515,3.5419643,CA1,113
481.0,6.6916533,4.3690057,3.8091981,CA1,113
482.0,6.801402,4.3935356,3.8509464,CA1,113
483.0,6.377183,3.751641,4.1317472,CA1,113
484.0,4.810051,3.8175318,4.502827,CA1,113
485.0,5.211377,3.7052834,2.3255143,CA1,113
486.0,5.201322,3.4898767,2.5883145,CA1,113
487.0,5.8031063,4.828068,2.9548874,CA1,113
488.0,4.6796246,4.4205556,3.5491445,CA1,113
489.0,3.8772974,3.942566,4.551298,CA1,113
490.0,5.587056,4.319228,2.6814036,CA1,113
491.0,6.095419,5.2316594,3.2949643,CA1,113
492.0,6.020307,5.1028523,3.2347064,CA1,113
493.0,4.082748,4.488939,4.398971,CA1,113
494.0,4.7774534,5.4424324,4.835051,CA1,113
495.0,4.1338663,3.7288013,3.9847996,CA1,113
496.0,4.3393435,4.763269,4.061712,CA1,113
497.0,5.614308,4.5559664,2.7522604,CA1,113
498.0,4.9721384,3.0408666,3.4888253,CA1,113
499.0,6.1918015,4.413286,3.2022898,CA1,113
500.0,6.1142097,3.9147098,3.122144,CA1,113
501.0,4.9324274,4.41948,3.7128077,CA1,113
502.0,5.7763042,4.961366,3.0493884,CA1,113
503.0,6.6963906,4.08173,2.9955552,CA1,113
504.0,4.58911,4.6582527,4.1110244,CA1,113
505.0,3.1671057,5.0432353,3.6848643,CA1,113
506.0,4.6479254,4.795302,3.5648782,CA1,113
507.0,5.484145,5.0421987,2.443808,CA1,113
508.0,3.5579746,5.4059005,3.992623,CA1,113
509.0,4.527789,3.5902312,3.673561,CA1,113
510.0,4.499991,4.445649,2.4841137,CA1,113
511.0,5.5714912,5.811518,2.819465,CA1,113
512.0,5.2856507,4.807008,2.2381544,CA1,113
513.0,5.958061,3.8675904,3.9743385,CA1,113
514.0,4.621761,3.705049,3.8252335,CA1,113
515.0,4.2705436,4.286039,2.485777,CA1,113
516.0,5.552538,3.7912076,2.4179094,CA1,113
517.0,6.096154,4.3693814,3.257704,CA1,113
518.0,5.397478,5.3005457,4.580785,CA1,113
