frame,UMAP_1,UMAP_2,UMAP_3,region,n_units
242.0,4.435257,2.2056131,-3.1195986,DG,26
243.0,5.716351,0.8282167,-1.4287821,DG,26
244.0,4.552832,2.7429514,-2.4876163,DG,26
245.0,4.7327023,1.4905478,-2.4110022,DG,26
246.0,6.2465262,1.5595298,-1.7972841,DG,26
247.0,5.880289,1.5851223,-1.4554768,DG,26
248.0,4.665992,1.2531798,-0.7507532,DG,26
249.0,5.1504183,2.3708367,-2.9688046,DG,26
250.0,6.3256216,0.55151117,-2.7936902,DG,26
251.0,6.211543,0.49908942,-2.9876115,DG,26
252.0,6.2921543,1.5312169,-2.4428535,DG,26
253.0,5.209144,2.619743,-2.251555,DG,26
254.0,4.8526893,1.1444155,-3.5252717,DG,26
255.0,4.0900726,2.4276023,-2.7355397,DG,26
256.0,3.9656801,2.5589495,-2.6367095,DG,26
257.0,5.1309795,-0.20397177,-0.47036368,DG,26
258.0,4.755845,1.0830277,-1.1337699,DG,26
259.0,3.6127782,0.49001715,-3.6909568,DG,26
260.0,4.1846466,-0.17262642,-2.526087,DG,26
261.0,6.108222,-0.27627626,-1.0693432,DG,26
262.0,4.700929,-0.8320928,-0.76581514,DG,26
263.0,4.3767376,0.7540674,-0.18344139,DG,26
264.0,3.6729426,-0.17492099,-2.8951674,DG,26
265.0,4.6515117,-0.13269946,-2.3793297,DG,26
266.0,5.923775,0.81172,-0.8753474,DG,26
267.0,5.8532495,-0.015756045,-2.095948,DG,26
268.0,4.033362,2.1516178,-3.3890393,DG,26
269.0,3.1984732,1.9511116,-2.4338644,DG,26
270.0,3.6611238,1.8976979,-2.636342,DG,26
271.0,5.8926644,-0.27816522,-0.5406032,DG,26
272.0,4.0258217,1.500691,-0.87890965,DG,26
273.0,4.125286,2.64256,-2.8535056,DG,26
274.0,4.186775,1.8089961,-0.954811,DG,26
275.0,5.608277,1.1041006,-0.7054642,DG,26
276.0,5.365141,2.1048737,-1.9124184,DG,26
277.0,4.5780096,1.7128097,-2.5455933,DG,26
278.0,6.2094116,0.73899657,-2.1318154,DG,26
279.0,5.740069,1.0950261,-0.70408297,DG,26
280.0,5.6419034,0.31136653,-0.33079925,DG,26
281.0,4.5232725,2.499582,-2.5702138,DG,26
282.0,3.1840227,1.5847836,-2.6363852,DG,26
283.0,4.171347,1.7024286,-0.69622254,DG,26
284.0,5.9024167,1.5127761,-0.9984869,DG,26
285.0,6.2535214,1.2931528,-1.8063648,DG,26
286.0,5.548516,1.8863579,-3.1889532,DG,26
287.0,5.0232472,2.6166434,-2.9076726,DG,26
288.0,4.1751237,-0.025205076,-1.3801559,DG,26
289.0,6.5939646,0.30214885,-1.9827875,DG,26
290.0,5.0929885,2.7141485,-2.721339,DG,26
291.0,5.455029,2.1358323,-2.4677384,DG,26
292.0,5.979825,1.9855387,-2.3714962,DG,26
293.0,4.797508,0.5790135,-2.2113743,DG,26
294.0,5.587627,-0.62476045,-1.5390048,DG,26
295.0,6.3540316,1.4747056,-2.3390422,DG,26
296.0,5.3476,0.11436312,-1.3125666,DG,26
297.0,5.183186,-0.0674571,-0.5629394,DG,26
298.0,5.364544,0.9818591,-1.1847899,DG,26
299.0,4.8962817,2.4956188,-2.3637915,DG,26
300.0,4.6036735,1.1418375,-1.3929764,DG,26
301.0,5.425401,1.9865938,-1.8571633,DG,26
302.0,4.4145794,2.6322181,-2.2570333,DG,26
303.0,2.9901433,2.1309536,-2.232724,DG,26
304.0,5.845699,2.1869333,-2.5052156,DG,26
305.0,4.0090165,0.90546286,-1.0383468,DG,26
306.0,4.5045543,-0.5208893,-2.9725766,DG,26
307.0,4.945102,2.3662293,-3.1098886,DG,26
308.0,4.1093206,1.6828884,-2.9332206,DG,26
309.0,4.155514,0.89648914,-1.0300894,DG,26
310.0,6.0211782,1.2118044,-2.2116227,DG,26
311.0,3.7694275,0.44595477,-1.0057166,DG,26
312.0,5.183088,2.3451295,-1.9705107,DG,26
313.0,3.3645217,0.93619555,-1.3470305,DG,26
314.0,4.6681366,1.7222884,-1.0901096,DG,26
315.0,6.339933,1.4971894,-2.0964322,DG,26
316.0,3.9434915,1.9137099,-1.2431625,DG,26
317.0,5.1445704,2.7043889,-2.2687292,DG,26
318.0,4.3039093,1.5736614,-0.69193316,DG,26
319.0,4.4808283,1.1725674,-0.44429496,DG,26
320.0,4.9739556,1.0137597,-0.9876953,DG,26
321.0,5.1983166,0.026657451,-0.71757376,DG,26
322.0,4.9808908,-0.67918664,-0.6361582,DG,26
323.0,5.3824196,1.9257948,-1.8179644,DG,26
324.0,6.451055,0.558603,-1.518237,DG,26
325.0,3.9411438,1.95662,-1.3601269,DG,26
326.0,4.6094847,0.04440187,-0.6040598,DG,26
327.0,5.346571,-0.6759346,-1.0601217,DG,26
328.0,4.198496,1.9677516,-1.4898756,DG,26
329.0,3.9702137,1.2198482,-1.7101964,DG,26
330.0,4.795291,-0.07345604,-0.87726784,DG,26
331.0,5.704453,0.23661923,-0.34452093,DG,26
332.0,5.0783396,1.7390245,-1.6503512,DG,26
333.0,3.720042,2.1484652,-2.8784153,DG,26
334.0,3.3151717,1.84858,-2.2220552,DG,26
335.0,4.894789,-0.5484581,-0.55290914,DG,26
336.0,6.106496,0.75428015,-0.6299361,DG,26
337.0,3.1059227,0.4234273,-1.9487586,DG,26
338.0,3.047215,0.36921906,-1.7136493,DG,26
339.0,4.6649127,1.5064654,-2.6909435,DG,26
340.0,5.609252,-0.4851556,-0.88182044,DG,26
341.0,5.3830004,2.3260756,-1.0526975,DG,26
342.0,6.3137093,0.053348802,-1.9568448,DG,26
343.0,4.3517857,1.4910092,-1.740955,DG,26
344.0,5.905487,1.2782018,-0.9658557,DG,26
345.0,4.498748,1.8122958,-0.68182975,DG,26
346.0,5.036374,-0.508875,-0.63152987,DG,26
347.0,4.610898,0.31632876,-2.982511,DG,26
348.0,3.620044,0.25545958,-3.9019692,DG,26
349.0,6.0563087,-0.017377986,-0.97855854,DG,26
350.0,5.4257927,0.60517865,-3.4726374,DG,26
351.0,6.4904704,0.6865377,-1.602677,DG,26
352.0,5.7379093,1.0610529,-2.9779534,DG,26
353.0,6.2458596,0.85106707,-2.1818142,DG,26
354.0,5.192837,-0.76334584,-1.5732433,DG,26
355.0,6.0397778,-0.07510436,-2.5269597,DG,26
356.0,4.618742,1.6502346,-3.4641097,DG,26
357.0,4.14082,1.6181599,-1.2397046,DG,26
358.0,4.6731296,-0.36268842,-0.53257173,DG,26
359.0,5.1164403,1.7617528,-2.9896898,DG,26
360.0,3.6031597,1.857609,-1.726233,DG,26
361.0,4.095697,1.1790799,-1.3831916,DG,26
362.0,5.887382,0.4286634,-1.0010977,DG,26
363.0,3.6769974,1.716994,-1.4951143,DG,26
364.0,3.8296483,2.110672,-1.4010625,DG,26
365.0,5.961049,1.722358,-0.771944,DG,26
366.0,4.238795,-0.13872474,-1.1182369,DG,26
367.0,3.311593,0.95837796,-1.0942765,DG,26
368.0,4.9867887,2.7554297,-2.2398376,DG,26
369.0,6.075848,1.4430442,-0.6716224,DG,26
370.0,5.8313427,1.4244475,-1.2254106,DG,26
371.0,4.7231946,1.8908194,-2.1475067,DG,26
372.0,3.7085216,-0.31979683,-2.8193445,DG,26
373.0,4.295508,-0.42379877,-2.6283467,DG,26
374.0,4.4048023,-0.7827969,-2.4641912,DG,26
375.0,3.5801024,-0.38911754,-2.5663118,DG,26
376.0,5.48162,2.1313934,-0.8843915,DG,26
377.0,4.24369,-0.8303692,-2.5868878,DG,26
378.0,5.0702305,-0.6520534,-1.0728772,DG,26
379.0,5.1683693,-0.48976827,-1.4354814,DG,26
380.0,4.797752,1.5561161,-1.4164753,DG,26
381.0,4.1774926,1.3072785,-3.1904411,DG,26
382.0,4.9608765,-0.5627512,-1.6739769,DG,26
383.0,3.6694846,1.2657189,-0.8052218,DG,26
384.0,3.8981776,1.5875002,-1.0108558,DG,26
385.0,3.6654,1.5750102,-1.8827655,DG,26
386.0,3.3847136,-0.16998278,-1.7063783,DG,26
387.0,2.999519,0.18443179,-1.2305076,DG,26
388.0,3.1434724,0.97690207,-1.7247322,DG,26
389.0,4.5174065,2.6450186,-2.919877,DG,26
390.0,5.7484317,0.94534415,-0.8187026,DG,26
391.0,3.406556,0.13918969,-2.66095,DG,26
392.0,3.7087336,0.35323521,-3.8562589,DG,26
393.0,3.7983677,1.7387246,-0.9699005,DG,26
394.0,5.7207956,-0.26279652,-0.5797109,DG,26
395.0,5.8151226,-0.25503883,-0.5848103,DG,26
396.0,4.803445,0.8793205,-0.50848925,DG,26
397.0,4.6164784,1.7856884,-1.1978322,DG,26
398.0,5.0824237,0.8173114,-1.6317261,DG,26
399.0,4.9352875,0.7128236,-1.8110148,DG,26
400.0,4.3694735,1.1716788,-0.930106,DG,26
401.0,5.1538873,-0.06280771,-0.6014445,DG,26
402.0,3.36547,1.777763,-1.6601999,DG,26
403.0,5.716805,0.041534692,-0.786899,DG,26
404.0,5.978739,1.1141163,-2.254914,DG,26
405.0,5.1873345,1.5086977,-1.0253007,DG,26
406.0,4.067557,1.9403187,-2.785072,DG,26
407.0,3.7716415,0.98496807,-1.9033514,DG,26
408.0,6.213124,-0.061147097,-0.96273726,DG,26
409.0,4.297078,0.7783915,-0.5528464,DG,26
410.0,4.774386,2.0945482,-2.2367074,DG,26
411.0,5.0694704,-0.08580669,-2.2490256,DG,26
412.0,5.570968,1.9180715,-1.9953998,DG,26
413.0,6.4133615,0.9265645,-1.1695874,DG,26
414.0,4.350491,0.44290927,-1.772661,DG,26
415.0,4.853327,0.96714133,-0.55206096,DG,26
416.0,5.396713,0.2605654,-0.77493733,DG,26
417.0,4.3224654,0.24136496,-1.2930757,DG,26
418.0,5.597117,1.2885853,-1.5627884,DG,26
419.0,4.2596946,0.80569386,-0.947894,DG,26
420.0,3.397326,0.16598038,-1.2104735,DG,26
421.0,4.9393606,0.1263419,-1.0718095,DG,26
422.0,4.128402,1.9480339,-2.801094,DG,26
423.0,3.412085,0.6318704,-2.3161054,DG,26
424.0,5.4167066,2.0229003,-1.9238065,DG,26
425.0,2.933657,0.8593834,-1.9627563,DG,26
426.0,5.03031,0.3372226,-0.47402844,DG,26
427.0,6.1476645,-0.1683182,-1.6531271,DG,26
428.0,5.4527435,-0.39305916,-1.0007876,DG,26
429.0,4.7161026,0.7384462,-3.2708702,DG,26
430.0,3.3100255,2.1004603,-1.8582726,DG,26
431.0,3.6415033,1.5949625,-1.1738884,DG,26
432.0,4.1605663,1.3299141,-1.3946145,DG,26
433.0,4.0641108,0.14784798,-3.6164808,DG,26
434.0,3.986117,2.1042175,-2.1215582,DG,26
435.0,3.667128,-0.030461438,-2.8883905,DG,26
436.0,3.3653128,-0.22153771,-1.9960655,DG,26
437.0,3.7554278,0.043824807,-3.7488792,DG,26
438.0,4.2904677,0.18919298,-3.1623032,DG,26
439.0,2.9772491,2.0430057,-2.281567,DG,26
440.0,3.1170475,0.25063795,-1.108135,DG,26
441.0,4.99385,0.9448478,-0.6339396,DG,26
442.0,3.9834256,2.3188436,-2.81882,DG,26
443.0,5.8083124,1.2717184,-2.6450949,DG,26
444.0,3.4111638,0.20928288,-2.5606477,DG,26
445.0,4.400571,-0.37615573,-2.9814293,DG,26
446.0,4.5004272,-0.4200088,-3.1357753,DG,26
447.0,4.468058,2.046721,-2.487456,DG,26
448.0,3.7221835,1.6100665,-1.7188922,DG,26
449.0,3.8289578,-0.3628088,-2.8692791,DG,26
450.0,4.301005,1.0263361,-2.8076193,DG,26
451.0,4.2904124,0.8621935,-1.1016849,DG,26
452.0,3.7994149,0.7285729,-1.5659492,DG,26
453.0,5.4393744,0.31708592,-1.3356072,DG,26
454.0,5.576186,0.31640914,-3.2187164,DG,26
455.0,3.4717495,1.5756565,-2.4504588,DG,26
456.0,3.6540804,1.0065506,-3.5142338,DG,26
457.0,5.9007564,1.3230839,-2.8364873,DG,26
458.0,5.717478,-0.5874587,-1.4965628,DG,26
459.0,4.180382,2.3950622,-2.954962,DG,26
460.0,4.0836363,2.4033327,-2.8357263,DG,26
461.0,5.1473236,-0.4833998,-1.384699,DG,26
462.0,5.436794,0.31034288,-0.7950371,DG,26
463.0,6.0259266,0.4281311,-0.7577077,DG,26
464.0,5.5836897,0.19805932,-2.9188566,DG,26
465.0,6.122483,1.6360286,-2.6146166,DG,26
466.0,4.9415298,0.6473047,-3.3713193,DG,26
467.0,2.9659395,0.6003284,-1.6432166,DG,26
468.0,4.8867707,-0.05845094,-2.1973374,DG,26
469.0,4.239877,0.23161134,-2.7536013,DG,26
470.0,4.581171,-0.1986301,-2.5184455,DG,26
471.0,5.255866,0.11734823,-1.3998274,DG,26
472.0,2.9787438,0.19802059,-1.3068017,DG,26
473.0,4.9963717,2.4437027,-1.6641046,DG,26
474.0,6.5713925,0.16726272,-1.8662524,DG,26
475.0,3.1690867,0.69369626,-1.1931155,DG,26
476.0,3.072433,0.2029055,-1.8199632,DG,26
477.0,4.839131,-0.11288972,-2.260799,DG,26
478.0,4.8510804,-0.61034405,-1.5831836,DG,26
479.0,5.661772,-0.57965505,-1.1829575,DG,26
480.0,5.287198,0.054225277,-0.88136536,DG,26
481.0,5.3176227,-0.3149327,-1.3712022,DG,26
482.0,5.521961,0.31265682,-0.30166116,DG,26
483.0,4.9612803,0.5032397,-1.4873738,DG,26
484.0,3.9772608,-0.13700886,-1.4374088,DG,26
485.0,4.862101,0.34705415,-1.4897636,DG,26
486.0,4.948436,-0.57993084,-0.58738005,DG,26
487.0,4.894202,-0.018948838,-0.4990737,DG,26
488.0,4.2564554,-0.35221767,-0.9848829,DG,26
489.0,4.1560864,-0.40956047,-2.3829157,DG,26
490.0,4.0697756,1.312158,-1.2045262,DG,26
491.0,5.008555,-0.7776816,-1.2341284,DG,26
492.0,5.020213,1.7612549,-1.7820786,DG,26
493.0,3.504332,1.4655908,-2.5817075,DG,26
494.0,3.858922,0.80004597,-1.2984554,DG,26
495.0,3.7540996,1.0958295,-1.3535392,DG,26
496.0,4.1773686,0.91225,-0.6618305,DG,26
497.0,4.3024335,-0.8115048,-2.1206508,DG,26
498.0,5.1264625,-0.4003301,-0.57710814,DG,26
499.0,4.96796,0.07500729,-1.5813981,DG,26
500.0,5.276223,0.070197545,-2.714927,DG,26
501.0,5.7127824,0.73098093,-0.7943618,DG,26
502.0,4.134773,0.013610126,-1.2270554,DG,26
503.0,4.3475456,1.3148402,-0.34776998,DG,26
504.0,5.964977,0.60617167,-2.6006782,DG,26
505.0,3.188812,2.039335,-2.1049323,DG,26
