session_id,frame,UMAP_1,UMAP_2,UMAP_3,region,n_units
744228101,0.0,10.705661,9.0719595,0.82998824,SUB,34
744228101,1.0,11.072977,9.391416,1.0188109,SUB,34
744228101,2.0,10.131891,9.46702,1.1737827,SUB,34
744228101,3.0,8.774566,8.434922,3.5164742,SUB,34
744228101,4.0,7.8965354,7.29364,0.791336,SUB,34
744228101,5.0,9.349837,8.583144,0.89745206,SUB,34
744228101,6.0,9.434448,8.703922,1.0191823,SUB,34
744228101,7.0,7.486157,7.5144053,1.6894398,SUB,34
744228101,8.0,8.342808,7.493151,1.2248809,SUB,34
744228101,9.0,7.199091,7.0115523,2.4777358,SUB,34
744228101,10.0,7.7098045,8.97133,1.9985862,SUB,34
744228101,11.0,8.549131,8.000901,2.9451864,SUB,34
744228101,12.0,9.341277,7.931068,3.15614,SUB,34
744228101,13.0,7.4610806,7.0908794,1.6148285,SUB,34
744228101,14.0,7.764567,6.9084516,2.775071,SUB,34
744228101,15.0,8.79041,9.743852,1.9394531,SUB,34
744228101,16.0,7.900456,9.090233,1.8284973,SUB,34
744228101,17.0,9.883678,9.092053,3.0218852,SUB,34
744228101,18.0,8.836068,8.620514,3.2660606,SUB,34
744228101,19.0,7.744876,6.4651766,1.8097696,SUB,34
744228101,20.0,7.237293,7.3754787,2.7769852,SUB,34
744228101,21.0,7.4413133,7.687606,2.75983,SUB,34
744228101,22.0,9.274448,7.9375763,2.9752612,SUB,34
744228101,23.0,7.9814854,9.096947,1.0889107,SUB,34
744228101,24.0,9.731529,7.5217547,2.2132933,SUB,34
744228101,25.0,7.079285,7.787281,1.9288598,SUB,34
744228101,26.0,7.798529,6.599893,1.9641098,SUB,34
744228101,27.0,8.705017,7.0667005,0.83057755,SUB,34
744228101,28.0,10.093519,7.1492395,1.7870435,SUB,34
744228101,29.0,10.3832,8.052659,1.4790517,SUB,34
744228101,30.0,8.835248,6.8192134,1.1701502,SUB,34
744228101,31.0,8.908923,9.097514,0.9255461,SUB,34
744228101,32.0,10.275611,7.551387,1.358167,SUB,34
744228101,33.0,10.93531,9.178919,1.5213488,SUB,34
744228101,34.0,9.993205,9.035417,2.9237533,SUB,34
744228101,35.0,10.454098,8.129809,1.2171787,SUB,34
