session_id,frame,UMAP_1,UMAP_2,UMAP_3,region,n_units
721123822,0.0,0.84882903,0.118107,9.642302,DG,41
721123822,1.0,-0.19856636,-0.31613883,9.861118,DG,41
721123822,2.0,-0.085386515,-0.24546707,10.101823,DG,41
721123822,3.0,1.2925164,-0.79187846,11.5198555,DG,41
721123822,4.0,0.7320025,0.30876347,9.236453,DG,41
721123822,5.0,-0.62129676,0.55368793,8.994314,DG,41
721123822,6.0,1.7366896,0.41974166,12.0787,DG,41
721123822,7.0,2.2137613,-1.1179329,10.957565,DG,41
721123822,8.0,2.3447483,-0.5508696,8.984395,DG,41
721123822,9.0,0.11519344,0.43997175,8.121615,DG,41
721123822,10.0,0.70631105,0.11672024,9.315352,DG,41
721123822,11.0,1.9327983,-1.0150214,10.687111,DG,41
721123822,12.0,0.8891516,0.13665383,10.129171,DG,41
721123822,13.0,-0.50512034,0.59510183,8.962182,DG,41
721123822,14.0,-0.033667192,-0.0015312807,9.083125,DG,41
721123822,15.0,-0.20075579,-0.26766416,10.2413435,DG,41
721123822,16.0,1.4761645,0.046222925,9.66991,DG,41
721123822,17.0,1.3582138,-0.295013,7.9993005,DG,41
721123822,18.0,0.9425471,-0.45913932,8.033924,DG,41
721123822,19.0,1.6800721,-1.4725864,9.244925,DG,41
721123822,20.0,1.8544897,-1.5443705,9.658786,DG,41
721123822,21.0,-0.52139306,0.23584892,8.454328,DG,41
721123822,22.0,0.004880374,0.333797,8.873486,DG,41
721123822,23.0,-0.30582693,-0.8913678,9.161489,DG,41
721123822,24.0,-0.11081377,-0.22446036,8.841825,DG,41
721123822,25.0,0.88290566,-0.010469991,11.728797,DG,41
721123822,26.0,0.3030702,-0.92785704,9.402233,DG,41
721123822,27.0,0.9947866,-0.6949804,9.336559,DG,41
721123822,28.0,0.8229392,-0.06715027,8.701806,DG,41
721123822,29.0,1.010568,-0.19820495,9.578828,DG,41
721123822,30.0,0.88506615,-0.09256278,8.917002,DG,41
721123822,31.0,0.2259623,-0.60884076,9.4914465,DG,41
721123822,32.0,0.8934134,-3.4128952,10.319478,DG,41
721123822,33.0,0.6716069,1.2719231,9.727613,DG,41
721123822,34.0,2.5330234,-0.9433914,11.172246,DG,41
721123822,35.0,1.3180126,-1.1893172,10.851791,DG,41
721123822,36.0,-0.25256392,-0.9348538,8.503013,DG,41
721123822,37.0,-0.40997794,-0.40632018,8.500126,DG,41
721123822,38.0,1.1874979,-1.0557102,10.966641,DG,41
721123822,39.0,0.43606633,-1.1461958,10.4484215,DG,41
721123822,40.0,-0.68863523,-0.07265609,8.731834,DG,41
721123822,41.0,0.112263605,-0.21635953,9.07028,DG,41
721123822,42.0,0.66435647,-0.02424654,11.256134,DG,41
721123822,43.0,0.88276076,-0.35939857,11.966812,DG,41
721123822,44.0,0.82486904,-1.2027721,9.589424,DG,41
721123822,45.0,0.11295728,-0.08344623,9.744852,DG,41
721123822,46.0,0.99459994,-0.7082628,8.686721,DG,41
721123822,47.0,0.93876195,-0.3572764,8.404236,DG,41
721123822,48.0,0.92999405,0.32337773,10.383126,DG,41
721123822,49.0,-0.37438637,-0.49678522,9.318399,DG,41
721123822,50.0,0.29828775,0.7872153,8.918749,DG,41
721123822,51.0,1.7251285,-1.024004,9.932796,DG,41
721123822,52.0,1.5269316,-1.1992891,10.00612,DG,41
721123822,53.0,0.8033572,-1.0256132,10.871626,DG,41
721123822,54.0,-0.45508692,0.31803104,9.22883,DG,41
721123822,55.0,0.98137647,1.2568636,10.2289715,DG,41
721123822,56.0,0.7775136,-0.9176431,9.280502,DG,41
721123822,57.0,-0.5373626,-0.03488626,9.540104,DG,41
721123822,58.0,0.85403985,-0.6731087,11.566455,DG,41
721123822,59.0,-0.1339087,-0.5397581,9.992699,DG,41
721123822,60.0,0.23382473,-0.6334385,9.94509,DG,41
721123822,61.0,-0.02299822,0.3294372,9.368646,DG,41
721123822,62.0,0.53954774,0.35877776,10.086221,DG,41
721123822,63.0,0.5428722,0.13735949,9.015624,DG,41
721123822,64.0,0.4288278,0.91927576,8.39604,DG,41
721123822,65.0,0.42514238,0.5117435,9.709284,DG,41
721123822,66.0,1.7955545,-0.04671034,9.9543495,DG,41
721123822,67.0,1.906294,-0.55640334,9.471689,DG,41
721123822,68.0,2.1221147,-0.93751997,10.746735,DG,41
721123822,69.0,1.1859424,-0.8112695,10.968243,DG,41
721123822,70.0,1.8706396,-0.22555265,8.651005,DG,41
721123822,71.0,2.1961844,-0.40302974,8.745302,DG,41
721123822,72.0,2.5462887,-0.22515185,10.483661,DG,41
721123822,73.0,1.1935768,-0.96597964,9.335209,DG,41
721123822,74.0,1.844344,-0.57205003,10.100704,DG,41
721123822,75.0,1.5810367,-1.0760226,9.772029,DG,41
721123822,76.0,0.513919,0.44815162,8.624462,DG,41
721123822,77.0,-0.31082693,0.068629295,9.728222,DG,41
721123822,78.0,0.67061114,-0.7234008,8.794425,DG,41
721123822,79.0,1.583524,-0.8476078,11.537997,DG,41
721123822,80.0,1.6322691,0.3664753,7.973131,DG,41
721123822,81.0,-0.29130164,-0.50048083,8.409877,DG,41
721123822,82.0,1.0711267,1.3101107,10.83588,DG,41
721123822,83.0,1.3372016,-1.0859923,11.097916,DG,41
721123822,84.0,-0.3703272,-0.34673274,9.223459,DG,41
721123822,85.0,-0.25867796,-0.38914707,9.388098,DG,41
721123822,86.0,-0.6063472,0.33877602,8.910525,DG,41
721123822,87.0,0.20357695,0.46521926,9.599793,DG,41
721123822,88.0,2.022571,-0.34921613,12.053357,DG,41
721123822,89.0,1.0252382,-1.183823,10.523061,DG,41
721123822,90.0,-0.15015873,1.1289707,9.301714,DG,41
721123822,91.0,0.33453912,-0.036664765,10.144846,DG,41
721123822,92.0,1.1364142,-0.40448242,8.422202,DG,41
721123822,93.0,-0.0809574,-0.2700559,9.693137,DG,41
721123822,94.0,0.8070709,0.988333,10.341692,DG,41
721123822,95.0,2.1492548,0.2149982,12.264702,DG,41
721123822,96.0,1.8105831,-0.787372,11.141172,DG,41
721123822,97.0,0.63065344,-0.62536967,10.322691,DG,41
721123822,98.0,0.61900324,0.8288222,8.191382,DG,41
721123822,99.0,0.8708429,-3.417453,10.118972,DG,41
721123822,100.0,1.7745423,0.9224713,9.905612,DG,41
721123822,101.0,2.681808,0.25033033,10.586944,DG,41
721123822,102.0,1.6422879,0.55487126,9.172552,DG,41
721123822,103.0,1.1253296,-0.004923119,8.9124155,DG,41
721123822,104.0,0.024367087,1.2680373,10.277595,DG,41
721123822,105.0,0.8607128,1.0336177,11.560135,DG,41
721123822,106.0,2.2747347,-0.5694885,11.066451,DG,41
721123822,107.0,-0.353736,-0.6407401,8.786357,DG,41
721123822,108.0,1.7055715,0.9516679,9.8177,DG,41
721123822,109.0,1.2395722,1.0356162,11.920274,DG,41
721123822,110.0,2.4364104,0.13097546,12.008231,DG,41
721123822,111.0,2.4614565,-0.4592429,10.956933,DG,41
721123822,112.0,0.4769203,0.98852724,8.653289,DG,41
721123822,113.0,0.92075604,1.434954,10.706861,DG,41
721123822,114.0,1.9421915,1.2625196,10.891653,DG,41
721123822,115.0,2.8154411,0.024259843,10.758099,DG,41
721123822,116.0,1.994502,-0.71973765,10.091837,DG,41
721123822,117.0,1.4544141,0.4097995,9.527274,DG,41
721123822,118.0,0.6893227,-0.07972649,11.602598,DG,41
721123822,119.0,0.12776609,1.0367413,9.811194,DG,41
721123822,120.0,-0.17766684,0.99656665,9.330408,DG,41
721123822,121.0,0.93183947,0.8510978,10.035166,DG,41
721123822,122.0,1.6320654,0.30018494,12.0469675,DG,41
721123822,123.0,2.405029,-0.97533125,10.001442,DG,41
721123822,124.0,1.6660478,-0.2828067,9.289198,DG,41
721123822,125.0,0.7855857,0.6725639,9.376468,DG,41
721123822,126.0,2.4757805,-0.5442354,11.8574295,DG,41
721123822,127.0,2.2549868,-0.6590757,11.897183,DG,41
721123822,128.0,1.4150778,-0.82372653,11.61133,DG,41
721123822,129.0,0.8653742,-0.9148202,9.286637,DG,41
721123822,130.0,1.9989119,0.76105237,9.478961,DG,41
721123822,131.0,2.227802,0.6536547,10.323662,DG,41
