session_id,frame,UMAP_1,UMAP_2,UMAP_3,region,n_units
746083955,0.0,7.0209346,4.262815,9.412316,LGd,34
746083955,1.0,6.6426706,4.4494343,10.759769,LGd,34
746083955,2.0,6.7380295,4.1413636,9.796864,LGd,34
746083955,3.0,6.4923053,3.3904164,10.353153,LGd,34
746083955,4.0,6.641224,4.342617,11.1814575,LGd,34
746083955,5.0,6.7910647,3.4637232,10.600064,LGd,34
746083955,6.0,6.559739,3.3734376,10.069683,LGd,34
746083955,7.0,7.1787195,3.4432814,8.611842,LGd,34
746083955,8.0,7.0151534,3.515867,8.505624,LGd,34
746083955,9.0,6.6987033,3.7183728,8.488627,LGd,34
746083955,10.0,4.6118493,3.1147807,8.282496,LGd,34
746083955,11.0,5.1096625,4.1277313,7.9593315,LGd,34
746083955,12.0,5.2406564,4.231684,8.048997,LGd,34
746083955,13.0,5.1885366,4.239402,7.971363,LGd,34
746083955,14.0,5.3048863,4.0596113,8.036038,LGd,34
746083955,15.0,5.0513096,3.9936295,7.9496303,LGd,34
746083955,16.0,5.014472,3.9559867,7.957413,LGd,34
746083955,17.0,4.999911,3.930902,7.9599113,LGd,34
746083955,18.0,5.128816,4.0613837,8.000821,LGd,34
746083955,19.0,5.0625305,3.9931564,7.961192,LGd,34
746083955,20.0,4.499668,3.0324676,8.442496,LGd,34
746083955,21.0,4.678269,3.2319713,8.632173,LGd,34
746083955,22.0,4.6821523,3.177679,8.536416,LGd,34
746083955,23.0,4.5697947,3.0330935,8.699254,LGd,34
746083955,24.0,4.337541,2.1606867,8.884159,LGd,34
746083955,25.0,4.227773,2.7719264,8.829715,LGd,34
746083955,26.0,4.3333597,2.7015424,8.82111,LGd,34
746083955,27.0,4.37139,2.4712188,8.981327,LGd,34
746083955,28.0,4.3790717,2.8461232,9.00598,LGd,34
746083955,29.0,4.416684,2.5071993,9.098347,LGd,34
746083955,30.0,4.4942923,2.4792914,8.941367,LGd,34
746083955,31.0,4.488949,2.3982987,8.900803,LGd,34
746083955,32.0,4.34669,2.210326,8.966914,LGd,34
746083955,33.0,4.284734,2.4696732,8.933927,LGd,34
746083955,34.0,4.424673,2.5681987,8.877493,LGd,34
746083955,35.0,4.402472,2.988311,8.806667,LGd,34
746083955,36.0,4.818426,2.597229,9.530861,LGd,34
746083955,37.0,4.827171,2.8019466,9.606792,LGd,34
746083955,38.0,4.700241,2.5698006,9.213916,LGd,34
746083955,39.0,4.5968237,2.4133627,8.958128,LGd,34
746083955,40.0,5.0362873,1.9728974,8.9690485,LGd,34
746083955,41.0,4.47797,2.2335837,9.118423,LGd,34
746083955,42.0,4.4603662,2.275361,9.067745,LGd,34
746083955,43.0,4.612609,2.2750003,9.19419,LGd,34
746083955,44.0,4.2574387,2.3607368,9.395328,LGd,34
746083955,45.0,4.801889,2.1100516,9.035779,LGd,34
746083955,46.0,4.77826,2.39394,9.419887,LGd,34
746083955,47.0,4.5829988,2.7445514,9.005371,LGd,34
746083955,48.0,4.5040154,2.7138546,8.846639,LGd,34
746083955,49.0,4.7318196,3.0949733,9.739087,LGd,34
746083955,50.0,4.47354,2.6067789,9.07669,LGd,34
746083955,51.0,4.4639883,2.6766262,8.660655,LGd,34
746083955,52.0,4.842739,3.048011,9.34156,LGd,34
746083955,53.0,4.823647,2.5888243,9.625556,LGd,34
746083955,54.0,4.917365,3.292273,10.058449,LGd,34
746083955,55.0,4.8893414,2.632787,10.01169,LGd,34
746083955,56.0,4.5865383,2.1550052,9.521979,LGd,34
746083955,57.0,5.069437,3.4511507,9.703262,LGd,34
746083955,58.0,4.739543,2.078748,9.136977,LGd,34
746083955,59.0,4.688403,2.6395178,9.674168,LGd,34
746083955,60.0,4.6391835,2.7305455,9.633666,LGd,34
