session_id,frame,UMAP_1,UMAP_2,UMAP_3,region,n_units
742951821,0.0,8.793338,20.289957,6.1167817,VIS,108
742951821,1.0,8.897508,20.309324,5.951274,VIS,108
742951821,2.0,8.603147,19.636707,5.5648623,VIS,108
742951821,3.0,8.621132,19.537783,5.57439,VIS,108
742951821,4.0,8.633372,19.62843,5.6161165,VIS,108
742951821,5.0,8.693602,19.63122,5.6694846,VIS,108
742951821,6.0,8.551939,19.441086,5.7529945,VIS,108
742951821,7.0,8.637262,19.592293,5.790269,VIS,108
742951821,8.0,8.640852,19.497232,5.9803596,VIS,108
742951821,9.0,8.59401,19.40841,6.0318522,VIS,108
742951821,10.0,8.682817,19.502502,5.982697,VIS,108
742951821,11.0,8.58405,19.457874,5.980301,VIS,108
742951821,12.0,8.570178,19.493647,6.313428,VIS,108
742951821,13.0,8.484211,19.754053,6.6110716,VIS,108
742951821,14.0,6.3584867,22.612204,7.590876,VIS,108
742951821,15.0,8.636347,19.659864,6.3204265,VIS,108
742951821,16.0,8.5221195,19.57653,6.6569457,VIS,108
742951821,17.0,8.541363,19.42287,6.4181705,VIS,108
742951821,18.0,8.30096,19.471138,7.1975746,VIS,108
742951821,19.0,8.298815,19.267723,7.2482133,VIS,108
742951821,20.0,7.4764276,18.953342,7.5140615,VIS,108
742951821,21.0,7.0857615,19.768019,7.913559,VIS,108
742951821,22.0,8.207011,19.338413,7.012666,VIS,108
742951821,23.0,7.686748,19.503721,7.77058,VIS,108
742951821,24.0,7.840424,18.737902,8.981093,VIS,108
742951821,25.0,7.8197045,18.896935,7.981954,VIS,108
742951821,26.0,6.3553443,19.610151,7.5005727,VIS,108
742951821,27.0,7.392372,18.10131,8.861364,VIS,108
742951821,28.0,6.8519154,17.907494,7.727174,VIS,108
742951821,29.0,6.770235,18.029144,7.7107487,VIS,108
742951821,30.0,7.550268,18.554049,7.864704,VIS,108
742951821,31.0,7.952761,18.546345,8.877498,VIS,108
742951821,32.0,6.28505,19.591091,7.521675,VIS,108
742951821,33.0,5.962948,18.37137,7.6273885,VIS,108
742951821,34.0,6.763733,18.005445,7.481474,VIS,108
742951821,35.0,7.5369897,20.569908,7.7440233,VIS,108
742951821,36.0,7.3046656,18.703815,7.8419986,VIS,108
742951821,37.0,7.4416275,18.957098,7.8687253,VIS,108
742951821,38.0,7.6069927,18.638006,8.024071,VIS,108
742951821,39.0,7.4154124,18.63741,8.435263,VIS,108
742951821,40.0,7.1995196,18.582016,7.738711,VIS,108
742951821,41.0,7.9207416,18.682804,8.11145,VIS,108
742951821,42.0,6.7689395,20.230194,8.60742,VIS,108
742951821,43.0,7.170348,20.241268,9.376015,VIS,108
742951821,44.0,6.46893,19.546247,7.5741353,VIS,108
742951821,45.0,6.7409067,20.146214,7.855212,VIS,108
742951821,46.0,7.3749557,18.949522,7.78309,VIS,108
742951821,47.0,7.3498783,19.999,9.442887,VIS,108
