session_id,frame,UMAP_1,UMAP_2,UMAP_3,region,n_units
743475441,0.0,6.204287,8.291813,8.195141,MGv,10
743475441,1.0,7.402399,11.469713,9.395402,MGv,10
743475441,2.0,6.9935756,11.799647,9.179452,MGv,10
743475441,3.0,6.9539456,10.154225,10.901023,MGv,10
743475441,4.0,7.000858,8.937596,8.318929,MGv,10
743475441,5.0,6.560208,10.104381,11.203174,MGv,10
743475441,6.0,6.236075,10.4439945,7.731506,MGv,10
743475441,7.0,6.6541424,8.682768,10.943543,MGv,10
743475441,8.0,7.4564247,7.9018745,9.663988,MGv,10
743475441,9.0,6.5589833,8.33699,10.671239,MGv,10
743475441,10.0,8.557257,9.999567,8.960859,MGv,10
743475441,11.0,7.7789083,9.347193,9.2983055,MGv,10
743475441,12.0,7.0596137,9.995529,10.361336,MGv,10
743475441,13.0,7.5991664,9.4913435,10.275723,MGv,10
743475441,14.0,8.505819,10.045827,8.447846,MGv,10
743475441,15.0,8.561304,10.429275,9.007388,MGv,10
743475441,16.0,8.614058,10.576492,8.979829,MGv,10
743475441,17.0,8.5571,10.386869,8.797071,MGv,10
743475441,18.0,6.9121103,10.110053,10.193014,MGv,10
743475441,19.0,7.893393,8.562956,8.540586,MGv,10
743475441,20.0,7.3866496,8.910757,8.302906,MGv,10
743475441,21.0,7.2158446,8.750508,8.074252,MGv,10
743475441,22.0,8.503467,9.81204,8.872473,MGv,10
743475441,23.0,7.1307364,9.8756,9.977744,MGv,10
743475441,24.0,7.3607125,9.502812,8.473329,MGv,10
743475441,25.0,6.4451323,10.589732,10.95763,MGv,10
743475441,26.0,6.6817408,8.714862,10.958917,MGv,10
743475441,27.0,7.239772,11.208678,9.473379,MGv,10
743475441,28.0,7.538186,8.323971,9.62739,MGv,10
743475441,29.0,5.6444,6.7145576,8.248792,MGv,10
743475441,30.0,7.1647854,8.318583,9.176295,MGv,10
743475441,31.0,7.472392,9.955977,9.747936,MGv,10
743475441,32.0,5.0312295,9.791846,8.825823,MGv,10
743475441,33.0,7.4591246,9.1640625,10.259369,MGv,10
743475441,34.0,6.219561,10.278957,8.23126,MGv,10
743475441,35.0,5.665013,6.8444834,8.310719,MGv,10
743475441,36.0,6.683098,10.089997,10.261663,MGv,10
743475441,37.0,6.6180944,11.186785,9.906221,MGv,10
743475441,38.0,7.471759,11.277104,9.123692,MGv,10
743475441,39.0,7.5966916,9.324518,9.609386,MGv,10
743475441,40.0,7.05591,10.450366,9.828907,MGv,10
743475441,41.0,7.1628146,8.413882,7.341769,MGv,10
743475441,42.0,5.6085258,6.758152,8.280259,MGv,10
743475441,43.0,6.6179886,9.711051,10.741479,MGv,10
743475441,44.0,4.496457,9.924121,9.071986,MGv,10
743475441,45.0,5.9199243,10.032715,10.658846,MGv,10
743475441,46.0,7.786503,7.915704,8.905525,MGv,10
743475441,47.0,7.6216655,9.063854,10.201618,MGv,10
743475441,48.0,7.2595897,8.692701,8.013191,MGv,10
743475441,49.0,6.3038464,9.45965,10.877218,MGv,10
743475441,50.0,6.994198,9.648791,8.677861,MGv,10
743475441,51.0,6.5427666,10.629204,9.910573,MGv,10
743475441,52.0,6.4162006,8.970013,10.859558,MGv,10
743475441,53.0,4.659791,9.46331,9.797524,MGv,10
743475441,54.0,4.5448804,9.621718,9.567742,MGv,10
743475441,55.0,5.7273226,8.954531,8.785126,MGv,10
743475441,56.0,6.371459,9.729165,10.442974,MGv,10
743475441,57.0,5.534234,10.674608,9.631447,MGv,10
743475441,58.0,6.6852236,9.784951,11.223228,MGv,10
743475441,59.0,5.444648,10.591053,9.879175,MGv,10
743475441,60.0,6.1952796,10.171972,10.525653,MGv,10
743475441,61.0,6.5211167,9.360244,8.365069,MGv,10
743475441,62.0,5.201674,10.142928,9.519542,MGv,10
743475441,63.0,4.5694013,8.245106,8.091919,MGv,10
743475441,64.0,6.530438,8.733883,7.412544,MGv,10
743475441,65.0,5.607203,10.693439,7.155429,MGv,10
743475441,66.0,5.6213694,10.830915,7.2941523,MGv,10
743475441,67.0,5.7569003,10.902842,7.417424,MGv,10
743475441,68.0,7.0669336,11.624367,8.903609,MGv,10
743475441,69.0,7.2246957,11.6150465,8.940306,MGv,10
743475441,70.0,7.253914,11.543221,8.76324,MGv,10
743475441,71.0,7.0276527,11.731331,9.016226,MGv,10
743475441,72.0,4.925677,9.458533,10.051781,MGv,10
743475441,73.0,6.810565,8.227427,7.5061755,MGv,10
743475441,74.0,6.986489,8.851978,9.684767,MGv,10
743475441,75.0,6.0101786,9.121308,9.01221,MGv,10
743475441,76.0,6.307879,10.540868,11.081992,MGv,10
743475441,77.0,7.8706145,8.106252,9.771834,MGv,10
743475441,78.0,7.5328016,8.985697,10.256339,MGv,10
743475441,79.0,7.5816374,8.399294,9.399664,MGv,10
743475441,80.0,7.071382,7.6126432,10.118352,MGv,10
743475441,81.0,7.269583,7.5695434,10.179235,MGv,10
743475441,82.0,7.3481493,8.431589,9.731099,MGv,10
743475441,83.0,7.3635864,7.718034,10.160647,MGv,10
743475441,84.0,7.244832,7.55929,10.171133,MGv,10
743475441,85.0,7.466036,8.975884,10.207155,MGv,10
743475441,86.0,7.0752435,8.613535,8.335746,MGv,10
743475441,87.0,5.4075046,7.751398,8.376641,MGv,10
743475441,88.0,7.434639,10.3133745,10.093032,MGv,10
743475441,89.0,6.37756,7.458054,8.498648,MGv,10
743475441,90.0,6.250099,9.492981,10.845874,MGv,10
743475441,91.0,7.4038143,10.502046,10.307952,MGv,10
743475441,92.0,6.198771,9.189323,10.7058735,MGv,10
743475441,93.0,7.1304083,9.446256,8.433044,MGv,10
743475441,94.0,6.7882214,10.256223,9.693183,MGv,10
743475441,95.0,6.666404,8.955248,8.225721,MGv,10
743475441,96.0,7.188038,8.484934,9.412444,MGv,10
743475441,97.0,6.67584,9.1348505,8.121777,MGv,10
743475441,98.0,7.3208823,9.792236,8.594872,MGv,10
743475441,99.0,4.916884,9.140987,9.942244,MGv,10
743475441,100.0,5.2545624,10.207039,7.745002,MGv,10
743475441,101.0,8.325095,9.67901,8.4906645,MGv,10
743475441,102.0,6.165951,10.2703085,7.8192387,MGv,10
743475441,103.0,6.1244717,9.391094,10.459132,MGv,10
743475441,104.0,7.280267,8.311111,9.302423,MGv,10
743475441,105.0,5.362712,9.617083,9.326723,MGv,10
743475441,106.0,6.9259877,9.972305,10.323681,MGv,10
743475441,107.0,6.7948074,9.800872,10.38287,MGv,10
743475441,108.0,7.7320824,10.247009,9.94474,MGv,10
743475441,109.0,4.413834,9.63425,9.4223385,MGv,10
743475441,110.0,6.020272,10.352239,7.6987987,MGv,10
743475441,111.0,7.545539,8.63266,9.175593,MGv,10
743475441,112.0,7.3096633,10.582138,9.677417,MGv,10
743475441,113.0,5.672411,6.874137,8.343806,MGv,10
743475441,114.0,7.8234367,8.741968,9.833127,MGv,10
743475441,115.0,7.2781873,8.543495,9.4916725,MGv,10
743475441,116.0,6.7299523,10.399312,8.876664,MGv,10
743475441,117.0,6.410919,10.218488,10.16352,MGv,10
743475441,118.0,5.5995016,9.904788,10.433485,MGv,10
743475441,119.0,7.6443195,9.998166,9.702901,MGv,10
743475441,120.0,5.858662,7.042401,8.005584,MGv,10
743475441,121.0,5.7217464,6.9298534,8.169515,MGv,10
743475441,122.0,7.0712757,9.508196,9.178645,MGv,10
743475441,123.0,6.331951,9.370905,8.151972,MGv,10
743475441,124.0,5.5918503,7.257497,8.19554,MGv,10
743475441,125.0,5.38625,8.254198,8.836121,MGv,10
743475441,126.0,7.6859536,9.569924,10.22234,MGv,10
743475441,127.0,5.9032545,8.702243,7.221827,MGv,10
743475441,128.0,5.560445,6.6963363,8.32612,MGv,10
743475441,129.0,6.1547747,10.30084,8.115806,MGv,10
743475441,130.0,5.7520514,10.555186,8.667964,MGv,10
743475441,131.0,6.4347453,9.903721,10.374732,MGv,10
