session_id,frame,UMAP_1,UMAP_2,UMAP_3,region,n_units
743475441,0.0,2.8554745,19.869936,12.926013,VISp,45
743475441,1.0,2.8866558,20.614698,13.913005,VISp,45
743475441,2.0,2.6297429,20.905546,13.883899,VISp,45
743475441,3.0,2.7482212,20.645174,13.677209,VISp,45
743475441,4.0,3.4517117,21.964022,12.492932,VISp,45
743475441,5.0,3.3024065,21.440414,13.201505,VISp,45
743475441,6.0,3.3504024,20.867403,12.531206,VISp,45
743475441,7.0,3.9304898,21.319796,13.910874,VISp,45
743475441,8.0,3.9071276,21.313269,13.79725,VISp,45
743475441,9.0,4.1593156,21.171928,13.811504,VISp,45
743475441,10.0,3.3509326,21.620941,12.755646,VISp,45
743475441,11.0,3.790197,21.334488,13.726611,VISp,45
743475441,12.0,3.943107,21.316833,13.860606,VISp,45
743475441,13.0,3.7247148,21.383406,13.554582,VISp,45
743475441,14.0,4.150276,22.154186,11.534233,VISp,45
743475441,15.0,3.6234376,21.661825,11.542385,VISp,45
743475441,16.0,4.3034425,21.824299,11.505569,VISp,45
743475441,17.0,4.405353,22.026266,11.461064,VISp,45
743475441,18.0,4.2628636,22.301502,11.589962,VISp,45
743475441,19.0,4.3094373,22.408117,11.857731,VISp,45
743475441,20.0,4.227364,22.13528,11.635493,VISp,45
743475441,21.0,3.8638673,22.112818,11.777581,VISp,45
743475441,22.0,4.221027,21.821878,10.807669,VISp,45
743475441,23.0,4.5182996,21.853828,11.484095,VISp,45
743475441,24.0,4.6424613,20.14207,11.639458,VISp,45
743475441,25.0,4.110637,21.192205,10.436148,VISp,45
743475441,26.0,3.298312,21.459267,12.406959,VISp,45
743475441,27.0,3.892203,21.766626,10.582146,VISp,45
743475441,28.0,4.2733335,22.10877,11.40209,VISp,45
743475441,29.0,3.8150637,21.765852,10.642809,VISp,45
743475441,30.0,3.832114,21.767054,10.615788,VISp,45
743475441,31.0,4.3094745,21.876238,10.743464,VISp,45
743475441,32.0,4.170848,21.219831,10.399661,VISp,45
743475441,33.0,4.142093,21.540524,11.53234,VISp,45
743475441,34.0,3.9611216,21.017982,11.084965,VISp,45
743475441,35.0,3.719611,19.03562,11.612442,VISp,45
743475441,36.0,3.6920433,20.505358,12.791987,VISp,45
743475441,37.0,4.77764,21.13152,10.638535,VISp,45
743475441,38.0,5.3638196,21.073526,10.985992,VISp,45
743475441,39.0,4.943197,20.787882,11.333182,VISp,45
743475441,40.0,5.084279,21.245571,10.7615795,VISp,45
743475441,41.0,4.183642,21.438494,10.408857,VISp,45
743475441,42.0,4.0543246,21.00839,12.269733,VISp,45
743475441,43.0,3.9254744,20.942547,10.723145,VISp,45
743475441,44.0,4.2206798,21.780188,10.3081,VISp,45
743475441,45.0,4.128022,21.577051,11.342944,VISp,45
743475441,46.0,5.3995256,20.800928,11.088181,VISp,45
743475441,47.0,5.084554,20.972532,11.025748,VISp,45
743475441,48.0,5.0372887,20.436333,11.796943,VISp,45
743475441,49.0,4.553052,21.802254,11.06914,VISp,45
743475441,50.0,4.3378634,22.059067,11.5503435,VISp,45
743475441,51.0,4.2653165,22.01831,11.815167,VISp,45
743475441,52.0,5.1797457,21.35557,11.382795,VISp,45
743475441,53.0,4.4587717,21.623117,10.82068,VISp,45
743475441,54.0,4.844038,21.565178,10.228888,VISp,45
743475441,55.0,4.404174,19.852266,11.100782,VISp,45
743475441,56.0,5.254511,20.842747,10.76471,VISp,45
743475441,57.0,3.948189,21.529037,10.87845,VISp,45
743475441,58.0,4.1054416,21.37476,10.405944,VISp,45
743475441,59.0,5.1493473,21.387903,10.369654,VISp,45
743475441,60.0,5.3535604,20.450436,11.268506,VISp,45
743475441,61.0,5.259849,20.626787,11.263732,VISp,45
743475441,62.0,5.221635,20.86374,10.700787,VISp,45
743475441,63.0,3.6823258,22.106236,11.3553915,VISp,45
743475441,64.0,4.564145,21.70005,10.254367,VISp,45
743475441,65.0,4.493126,21.084774,10.444317,VISp,45
743475441,66.0,3.4576213,20.413128,13.886195,VISp,45
743475441,67.0,3.4363625,20.114933,13.864926,VISp,45
743475441,68.0,3.4815457,20.070995,13.850313,VISp,45
743475441,69.0,4.972567,20.040718,11.89904,VISp,45
743475441,70.0,3.5898578,19.848934,13.807643,VISp,45
743475441,71.0,3.2856305,20.182455,13.9002495,VISp,45
743475441,72.0,3.7854214,19.797651,13.63115,VISp,45
743475441,73.0,3.324538,19.997234,13.549441,VISp,45
743475441,74.0,3.2308047,19.865635,12.695409,VISp,45
743475441,75.0,2.6762865,21.701786,13.215265,VISp,45
743475441,76.0,2.710816,21.65494,13.032291,VISp,45
743475441,77.0,2.5487096,21.294813,13.567663,VISp,45
743475441,78.0,2.5342546,21.522703,13.863646,VISp,45
743475441,79.0,2.6078656,21.67573,12.980146,VISp,45
743475441,80.0,4.950478,21.240576,10.513488,VISp,45
743475441,81.0,5.0609508,21.157999,10.562309,VISp,45
743475441,82.0,5.044326,21.086367,10.512604,VISp,45
743475441,83.0,5.3165464,20.784431,10.853174,VISp,45
743475441,84.0,4.7789245,21.11591,10.30929,VISp,45
743475441,85.0,4.1734776,20.926796,10.074338,VISp,45
743475441,86.0,4.0075016,21.66529,10.429472,VISp,45
743475441,87.0,4.481369,21.295813,11.027705,VISp,45
743475441,88.0,4.0954823,21.230421,10.106295,VISp,45
743475441,89.0,4.236367,21.611012,10.07867,VISp,45
743475441,90.0,5.154063,21.571955,11.436555,VISp,45
743475441,91.0,5.098723,21.292065,10.332352,VISp,45
743475441,92.0,4.495789,21.544939,10.207754,VISp,45
743475441,93.0,4.8412004,21.582897,10.272621,VISp,45
743475441,94.0,4.2647457,21.485697,10.514506,VISp,45
743475441,95.0,4.096975,20.898815,10.121024,VISp,45
743475441,96.0,4.9685144,21.509672,10.314202,VISp,45
743475441,97.0,4.3323493,21.471031,10.488145,VISp,45
743475441,98.0,4.0400667,20.97794,10.943965,VISp,45
743475441,99.0,4.754213,21.610693,10.229216,VISp,45
743475441,100.0,4.268184,21.553736,10.055907,VISp,45
743475441,101.0,4.7170753,21.604628,10.218902,VISp,45
743475441,102.0,4.3508525,21.061312,10.1618185,VISp,45
743475441,103.0,4.4175224,20.911463,10.787788,VISp,45
743475441,104.0,4.700608,21.655933,10.334469,VISp,45
743475441,105.0,4.1052303,21.154451,10.877758,VISp,45
743475441,106.0,5.128888,21.316908,10.501406,VISp,45
743475441,107.0,5.156252,20.83738,10.636969,VISp,45
743475441,108.0,4.888827,20.53849,10.68685,VISp,45
743475441,109.0,5.2421117,20.680655,10.500701,VISp,45
743475441,110.0,4.2970095,21.059874,10.8978405,VISp,45
743475441,111.0,4.0343723,21.035006,10.393183,VISp,45
743475441,112.0,3.8610384,20.979927,10.671178,VISp,45
743475441,113.0,4.832604,20.43821,10.931795,VISp,45
743475441,114.0,4.314126,20.794594,10.8613205,VISp,45
743475441,115.0,2.963038,19.594116,12.46104,VISp,45
743475441,116.0,3.7780025,21.246107,10.69931,VISp,45
743475441,117.0,4.214421,21.47284,10.495371,VISp,45
743475441,118.0,4.1647463,21.716408,10.171851,VISp,45
743475441,119.0,4.307925,21.552359,10.294417,VISp,45
743475441,120.0,4.2161283,21.160666,10.869011,VISp,45
743475441,121.0,3.940958,21.123463,10.9825,VISp,45
743475441,122.0,3.8365176,22.002226,10.849424,VISp,45
743475441,123.0,3.7990446,21.988922,10.916099,VISp,45
743475441,124.0,3.805165,22.39867,11.423334,VISp,45
743475441,125.0,3.7042582,22.4113,11.576881,VISp,45
743475441,126.0,4.3388696,21.814138,10.719664,VISp,45
743475441,127.0,4.073765,21.449242,10.661946,VISp,45
743475441,128.0,5.0245237,20.44074,11.438396,VISp,45
743475441,129.0,4.3911576,20.899147,11.079317,VISp,45
743475441,130.0,4.5327554,20.957014,11.16509,VISp,45
743475441,131.0,3.8465714,21.3974,10.970931,VISp,45
743475441,132.0,2.7150152,21.50129,12.139514,VISp,45
743475441,133.0,3.4643774,21.731253,11.661187,VISp,45
743475441,134.0,4.213187,21.680788,10.120889,VISp,45
743475441,135.0,5.0241084,21.478506,10.477736,VISp,45
743475441,136.0,4.775939,20.60559,11.577482,VISp,45
743475441,137.0,2.4763665,21.46335,13.558953,VISp,45
743475441,138.0,2.5159247,22.10477,13.695658,VISp,45
743475441,139.0,2.3397603,22.241394,13.62136,VISp,45
743475441,140.0,2.392084,22.339409,12.959297,VISp,45
743475441,141.0,2.1849093,21.539549,12.499258,VISp,45
743475441,142.0,2.3432784,21.688202,12.4360895,VISp,45
743475441,143.0,2.2650857,21.573622,12.971909,VISp,45
743475441,144.0,2.277858,21.851799,13.762379,VISp,45
743475441,145.0,2.2447357,21.999252,13.76574,VISp,45
743475441,146.0,2.2079198,21.940975,13.688714,VISp,45
743475441,147.0,2.221854,21.336777,13.839823,VISp,45
743475441,148.0,2.2429507,21.839663,13.768383,VISp,45
743475441,149.0,2.3469453,21.357681,13.899531,VISp,45
743475441,150.0,3.8943977,19.771297,13.448443,VISp,45
743475441,151.0,3.9178832,19.674492,13.56464,VISp,45
743475441,152.0,3.7550292,19.772043,13.68276,VISp,45
743475441,153.0,3.835742,19.796062,13.613569,VISp,45
743475441,154.0,3.3575275,20.003372,13.943379,VISp,45
743475441,155.0,3.367581,19.932869,13.990733,VISp,45
743475441,156.0,4.086734,21.113403,13.845304,VISp,45
743475441,157.0,3.1471071,20.979034,13.828422,VISp,45
743475441,158.0,3.4235919,21.410679,13.080085,VISp,45
743475441,159.0,3.2213316,21.116903,10.894243,VISp,45
743475441,160.0,3.0457585,20.67918,10.674204,VISp,45
743475441,161.0,5.397911,20.671186,11.74494,VISp,45
743475441,162.0,3.3433747,19.683834,12.012922,VISp,45
743475441,163.0,3.2660098,19.422895,11.753804,VISp,45
743475441,164.0,3.2325597,19.31815,11.722449,VISp,45
743475441,165.0,3.2574348,18.998161,11.861458,VISp,45
743475441,166.0,3.354986,19.536924,11.530277,VISp,45
743475441,167.0,2.924821,20.640774,12.6882,VISp,45
743475441,168.0,2.9940913,19.686605,12.275226,VISp,45
743475441,169.0,2.5057108,20.904345,12.485933,VISp,45
743475441,170.0,2.7708874,19.827446,12.2728815,VISp,45
743475441,171.0,2.1815178,21.434717,12.486205,VISp,45
743475441,172.0,2.2222128,21.624233,12.48157,VISp,45
743475441,173.0,2.2575765,21.246035,13.785969,VISp,45
743475441,174.0,2.2915027,21.057877,13.81642,VISp,45
743475441,175.0,2.2927485,21.171164,13.842296,VISp,45
743475441,176.0,2.2531595,21.09832,13.786219,VISp,45
743475441,177.0,2.252017,21.014584,13.749899,VISp,45
743475441,178.0,2.370811,21.079168,12.712909,VISp,45
743475441,179.0,2.2289095,21.25819,13.772547,VISp,45
743475441,180.0,2.4271088,20.880262,13.743775,VISp,45
743475441,181.0,2.3670206,20.811815,13.653512,VISp,45
743475441,182.0,2.577745,20.736017,13.594232,VISp,45
743475441,183.0,2.6052525,20.775265,13.618103,VISp,45
743475441,184.0,2.2347577,21.072653,13.628275,VISp,45
743475441,185.0,3.5229433,19.954184,12.852636,VISp,45
743475441,186.0,3.344364,20.910418,13.503023,VISp,45
743475441,187.0,3.57989,21.150244,13.463527,VISp,45
743475441,188.0,3.4867961,20.973558,12.353521,VISp,45
743475441,189.0,4.428852,20.99465,12.324937,VISp,45
743475441,190.0,4.29936,21.065746,13.775148,VISp,45
743475441,191.0,2.6380222,20.318125,13.381754,VISp,45
743475441,192.0,2.9855502,20.4494,13.865327,VISp,45
743475441,193.0,2.949829,20.4333,13.871696,VISp,45
743475441,194.0,3.5372028,19.842407,13.820935,VISp,45
743475441,195.0,3.6477458,19.929972,13.657289,VISp,45
743475441,196.0,2.7140815,20.240942,13.188709,VISp,45
743475441,197.0,2.8736155,20.252827,13.700819,VISp,45
743475441,198.0,2.255081,21.58945,12.389931,VISp,45
743475441,199.0,2.3388913,21.886848,12.633067,VISp,45
743475441,200.0,2.9851892,20.876886,10.994349,VISp,45
743475441,201.0,3.7831554,20.368975,11.954226,VISp,45
743475441,202.0,3.8664274,20.309097,12.010551,VISp,45
