session_id,frame,UMAP_1,UMAP_2,UMAP_3,region,n_units
744228101,0.0,6.827383,4.8952856,6.930211,IGL,13
744228101,1.0,6.708359,4.7224145,7.116206,IGL,13
744228101,2.0,7.205381,4.2481256,6.8611436,IGL,13
744228101,3.0,6.810455,3.1787095,4.8789134,IGL,13
744228101,4.0,7.8112164,3.0466757,4.035807,IGL,13
744228101,5.0,6.97163,6.299396,5.4295015,IGL,13
744228101,6.0,7.010904,6.2814646,5.402623,IGL,13
744228101,7.0,5.916913,4.1172566,5.4351397,IGL,13
744228101,8.0,8.30085,3.7784863,4.692295,IGL,13
744228101,9.0,8.166531,3.100353,4.1896167,IGL,13
744228101,10.0,7.6535826,3.3084176,4.5633726,IGL,13
744228101,11.0,8.311464,3.0366206,4.400354,IGL,13
744228101,12.0,8.188099,2.8322709,4.259661,IGL,13
744228101,13.0,8.266896,2.7776427,4.1077876,IGL,13
744228101,14.0,8.21122,2.903805,3.9898767,IGL,13
744228101,15.0,7.8715835,3.0396597,4.171098,IGL,13
744228101,16.0,8.205392,2.7640772,4.0940027,IGL,13
744228101,17.0,8.1957445,2.8772995,3.9704735,IGL,13
744228101,18.0,8.1071415,3.0068831,4.0998034,IGL,13
744228101,19.0,8.179162,2.9448252,4.0115957,IGL,13
744228101,20.0,8.119044,2.8785713,4.0922346,IGL,13
744228101,21.0,8.088851,2.9858146,4.084609,IGL,13
744228101,22.0,8.135004,2.8813765,4.099307,IGL,13
744228101,23.0,6.4750175,2.6688106,8.175201,IGL,13
744228101,24.0,6.309362,2.4409566,8.330281,IGL,13
744228101,25.0,6.3244557,2.4982994,8.314839,IGL,13
744228101,26.0,6.180323,2.3461974,8.291469,IGL,13
744228101,27.0,4.8243423,2.9401484,8.16154,IGL,13
744228101,28.0,6.1126246,2.4378138,8.239514,IGL,13
744228101,29.0,5.615924,1.9932145,8.370105,IGL,13
744228101,30.0,5.5767293,2.2848368,8.136612,IGL,13
744228101,31.0,6.8138566,2.872346,8.109545,IGL,13
744228101,32.0,5.5671396,2.6662498,7.7024727,IGL,13
744228101,33.0,6.3960824,2.3192477,7.103352,IGL,13
744228101,34.0,6.571549,2.4798532,8.144438,IGL,13
744228101,35.0,5.222538,2.4378011,8.273658,IGL,13
744228101,36.0,7.21244,2.3835044,7.853677,IGL,13
744228101,37.0,6.4012527,2.5383432,8.264839,IGL,13
744228101,38.0,6.7184267,2.352564,8.09025,IGL,13
744228101,39.0,8.353577,2.5709078,4.413258,IGL,13
744228101,40.0,7.343933,2.3611174,7.7181783,IGL,13
744228101,41.0,5.310376,2.3973558,8.368813,IGL,13
744228101,42.0,6.541818,2.5027196,8.061949,IGL,13
744228101,43.0,8.420197,2.1505606,7.2506986,IGL,13
744228101,44.0,8.165645,2.5110116,6.826518,IGL,13
744228101,45.0,8.32569,2.714212,4.2556243,IGL,13
744228101,46.0,8.339312,2.522609,7.18147,IGL,13
744228101,47.0,8.147385,2.5624738,7.266482,IGL,13
744228101,48.0,8.525249,2.1412244,6.899384,IGL,13
744228101,49.0,8.445092,2.2388074,7.197072,IGL,13
744228101,50.0,8.448931,2.2738354,7.19986,IGL,13
744228101,51.0,6.9314213,3.051199,6.9126687,IGL,13
744228101,52.0,8.359139,2.2482595,7.230877,IGL,13
744228101,53.0,8.431176,2.2608237,7.0804543,IGL,13
744228101,54.0,6.706197,2.610919,8.024746,IGL,13
744228101,55.0,7.7172384,2.335112,7.5452447,IGL,13
744228101,56.0,6.7862635,2.031898,7.96774,IGL,13
744228101,57.0,5.9566126,1.635972,8.160828,IGL,13
744228101,58.0,6.5509377,2.3501906,7.919215,IGL,13
744228101,59.0,6.3166056,1.8680538,8.119013,IGL,13
744228101,60.0,5.7853117,2.0371475,8.387842,IGL,13
744228101,61.0,5.644318,1.5415579,8.2604885,IGL,13
744228101,62.0,7.239696,2.024601,7.7935205,IGL,13
744228101,63.0,5.3781247,1.4298189,8.351648,IGL,13
744228101,64.0,5.7255654,2.338318,7.799675,IGL,13
744228101,65.0,8.597557,1.7286049,6.3513513,IGL,13
744228101,66.0,7.017165,6.1090245,5.732912,IGL,13
744228101,67.0,8.824351,2.2607706,7.052893,IGL,13
744228101,68.0,9.083827,2.5185108,6.962239,IGL,13
744228101,69.0,9.002589,2.721587,6.9598274,IGL,13
744228101,70.0,9.310667,3.1058688,6.7996526,IGL,13
744228101,71.0,9.13318,2.899838,6.7900853,IGL,13
744228101,72.0,8.644486,2.967125,6.374946,IGL,13
744228101,73.0,9.314693,3.7608964,6.292926,IGL,13
744228101,74.0,8.360955,3.026053,7.1814036,IGL,13
744228101,75.0,9.3961315,3.5577738,6.2365093,IGL,13
744228101,76.0,8.342807,3.290699,5.517044,IGL,13
744228101,77.0,8.043834,4.051671,5.684373,IGL,13
744228101,78.0,8.053181,4.248916,6.485225,IGL,13
744228101,79.0,8.014744,3.9187653,5.401408,IGL,13
744228101,80.0,8.831826,3.8342311,5.8516226,IGL,13
744228101,81.0,8.201236,3.9902685,5.0386915,IGL,13
744228101,82.0,8.22161,4.105076,5.663265,IGL,13
744228101,83.0,9.069568,3.4142487,6.7532325,IGL,13
744228101,84.0,8.742774,2.99567,7.002224,IGL,13
744228101,85.0,8.544227,4.654553,6.706246,IGL,13
744228101,86.0,8.540821,3.8689818,5.9546776,IGL,13
744228101,87.0,6.388311,2.9688206,5.330037,IGL,13
744228101,88.0,8.063869,2.8501027,7.0208364,IGL,13
744228101,89.0,8.489025,2.5526001,7.10312,IGL,13
744228101,90.0,8.307981,3.4987733,6.413806,IGL,13
744228101,91.0,8.6530485,2.1229396,7.084814,IGL,13
744228101,92.0,8.68761,2.1781375,7.1220675,IGL,13
744228101,93.0,8.72609,1.9671404,6.9904037,IGL,13
744228101,94.0,8.760242,0.97479475,6.513214,IGL,13
744228101,95.0,8.750458,2.1652133,7.1082535,IGL,13
744228101,96.0,8.81496,2.147302,7.0200796,IGL,13
744228101,97.0,8.182741,1.4711004,6.9735117,IGL,13
744228101,98.0,8.102834,1.5566756,6.814455,IGL,13
744228101,99.0,8.04127,1.6069355,7.184803,IGL,13
744228101,100.0,8.175818,2.0343473,7.341084,IGL,13
744228101,101.0,8.307755,1.5215563,6.90096,IGL,13
744228101,102.0,8.347303,1.5126171,6.7114744,IGL,13
744228101,103.0,7.6705556,1.7069111,7.4618936,IGL,13
744228101,104.0,7.4122925,1.8961512,7.620203,IGL,13
744228101,105.0,7.4583125,1.7338797,7.603082,IGL,13
744228101,106.0,5.8615746,2.096812,8.256404,IGL,13
744228101,107.0,7.4098306,1.6318148,7.5734515,IGL,13
744228101,108.0,6.4303827,2.136195,7.927516,IGL,13
744228101,109.0,6.7471995,2.192016,8.023004,IGL,13
744228101,110.0,7.026945,1.7431039,7.827019,IGL,13
744228101,111.0,7.0921702,1.7078134,7.789232,IGL,13
744228101,112.0,6.8807564,1.6967181,7.873167,IGL,13
744228101,113.0,7.1853447,1.8208992,7.754977,IGL,13
